0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,Minimum Water Level,Expected Annual Damage,Dike Investment Costs,RfR Investment Costs,Evacuation Costs,Expected Number of Deaths
0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.019133125501164,170516070.42574364,6320800.309666242,182600000.0,2878.436472846245,0.04013904846390261
0,0,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,2,0,0,0,1,3,3,0,0,5.209459747347631,23899198.71377407,105827534.37329873,1162800000.0,0.0,0.015818108253713877
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,3,0,0,7,1,0,3,0,0,5.209459747347631,27143890.60761156,152321361.98506954,0.0,0.0,0.020025273728961554
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.902945016589004,315522377.88203895,0.0,61400000.0,0.0,0.24190688957665174
0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.1566484785552404,311661119.8368013,6320800.309666242,348200000.0,10210.713189196485,0.030721243165521397
0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,2,3,0,0,5.089459747347631,29820991.758624453,75928728.21366581,554000000.0,610.8469219170821,0.008244399218680755
0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.188660944045894,256050556.17500293,6320800.309666242,688900000.0,0.0,0.1745931945551756
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,1,0,1,3,0,0,5.209459747347631,20082543.765205197,126817249.19873133,115300000.0,0.0,0.011652673918857126
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5.0716016781389035,167344864.82848737,7332080.219521779,182600000.0,2799.2420006615944,0.03969136983604331
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,1,0,0,2,0,0,0,0,0,5,1,0,4,0,0,5.209459747347631,32232635.98340642,127436311.10400951,92100000.0,1119.689967626016,0.0047926145045257005
1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2,0,0,0,3,0,0,2,0,0,6,1,0,6,0,0,5.209459747347631,0.0,130603253.35228659,402100000.0,0.0,0.0
0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.955639034066836,43113933.73870072,0.0,388400000.0,908.6788621595924,0.009965053738071578
1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,5.209459747347631,242365901.3025148,27631367.846842468,883600000.0,0.0,0.1728212542976364
0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5.209459747347631,253231541.98514843,7332080.219521779,176700000.0,5712.817610698313,0.0625986613843023
1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,4,0,0,5.209459747347631,30445144.454029992,89673223.81690525,394500000.0,1116.4296022549488,0.0039276902260564055
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,5.113765372628533,185870007.39248085,60326268.941004395,0.0,7693.007361623145,0.017856168169614446
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82530286737048,172076797.18097585,0.0,151900000.0,0.0,0.13866505553432806
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.855592117261036,297532136.7292178,0.0,30700000.0,5481.8791989033,0.07924182529916435
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4.940206626000951,194422283.61114374,24198032.45136138,115300000.0,4347.7692547524475,0.04543688010641578
0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.188660944045894,256050556.17500293,6320800.309666242,822100000.0,9614.396052195605,0.026188979183276343
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.902945016589004,315522377.88203895,0.0,61400000.0,5849.999976357929,0.0870864802475946
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,3,1,0,0,0,3,5.113765372628533,141683362.0408096,102689022.65343991,0.0,0.0,0.09941673829771581
0,1,0,1,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,3,0,0,0,0,0,0,1,1,4,0,0,4.9694597473476305,1725491.8880972827,94077403.8945479,1149100000.0,43.411154078069345,0.00024131239513698293
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,2,0,0,3,0,0,5.209459747347631,121428349.36265579,85526305.82500187,61400000.0,1442.9526690901675,0.04228633183506776
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,5.113765372628533,157588505.74863744,31530112.67088316,84600000.0,6765.386013731549,0.013220192677926752
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4.966323015648084,404799688.4660127,7332080.219521779,0.0,0.0,0.3957490680402869
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,5,0,0,1,1,0,2,0,0,4.93711294814853,45428257.200488046,112052630.54401267,84600000.0,953.3386431327135,0.011329294030704613
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,3,0,0,4,0,0,1,2,2,7,0,0,5.0351836721232965,11804769.84683026,173147604.7114183,30700000.0,257.1073864769807,0.0023709473476444714
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.807915597591453,406111274.54255825,6320800.309666242,0.0,6802.585548012441,0.14265614988924105
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,3,0,0,3,0,0,1,1,0,3,0,0,5.209459747347631,19712506.539770007,147944746.92525408,61400000.0,0.0,0.010755905831987309
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.761772332553621,272006870.3595415,0.0,121200000.0,4252.048351629859,0.093238233294954
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,5.209459747347631,327189050.38586056,46787136.39907743,61400000.0,6947.902764812088,0.09610495645573416
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,3,0,0,0,0,0,5.209459747347631,233250698.3841642,63316126.98957373,30700000.0,5164.393798346402,0.05780333977059956
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,4,2,0,4,0,0,5.209459747347631,27364973.082722448,131996714.50259963,92100000.0,0.0,0.03640097936019328
0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.019133125501164,170516070.42574364,6320800.309666242,182600000.0,0.0,0.11149735684417389
1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.898590101073955,116856773.36612296,0.0,236500000.0,2215.6574876801906,0.039243941719040325
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.761772332553621,176002364.2145471,20299287.62732069,121200000.0,2677.6937242966114,0.04740798365371619
0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.203535148872422,280895400.95580643,6320800.309666242,1016800000.0,0.0,0.22421636062516853
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,3,0,0,4,0,0,6,1,3,4,0,0,5.209459747347631,4991877.732821409,205144202.0959648,30700000.0,97.27262267847162,0.00133602702303938
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5.1698938614162495,382409074.20071346,7332080.219521779,61400000.0,12128.959785532414,0.044491847803771654
0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4.9694597473476305,81069426.80365112,12857587.774250694,334500000.0,0.0,0.047869071538247404
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,5.209459747347631,330611955.1912931,55174779.78262188,0.0,10845.118686518581,0.04287680327948412
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.943537720715519,239076582.3770306,0.0,92100000.0,0.0,0.14699053601548578
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,1,0,3,0,0,4.940206626000951,78915714.61013746,93565259.89756954,30700000.0,1629.029615665597,0.018820201905399365
0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5.089459747347631,112124841.0136345,9695195.36216505,267200000.0,0.0,0.08059969878534867
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.807121457943559,258871082.91538477,20299287.62732069,0.0,7573.662775433988,0.027725431656447776
0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.089459747347631,43421392.44731496,25037214.086173728,554000000.0,0.0,0.02753625600932265
0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5.209459747347631,253231541.98514843,7332080.219521779,176700000.0,0.0,0.1738851705119508
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,7,0,0,3,4,0,5,0,0,5.209459747347631,25889906.070567254,170612669.19984716,30700000.0,0.0,0.018503062506982623
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,1,0,0,4.862416178282467,131355018.90417348,56567326.75705689,30700000.0,0.0,0.08084511175899352
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,5.209459747347631,330611955.1912931,55174779.78262188,0.0,5258.239363160525,0.12863040983845234
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.807121457943559,422580740.17406374,0.0,0.0,7244.081781905735,0.14476671768781685
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,5.209459747347631,330611955.1912931,55174779.78262188,0.0,0.0,0.357306693995701
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,7,0,0,4,0,0,3,1,1,7,0,0,5.209459747347631,1637881.6970488827,208878461.2081128,30700000.0,0.0,0.0007297271347582008
0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.84945974734763,25713141.1341863,0.0,540300000.0,847.1531100893228,0.0027036609650137
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,5.10241661331221,288470722.1990171,29499898.418325532,30700000.0,11389.96161963185,0.022826272681305777
0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5.209459747347631,242365901.3025148,26620087.93698693,883600000.0,8818.37161882874,0.025923188144645462
1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.898590101073955,116856773.36612296,0.0,236500000.0,0.0,0.10901094921955644
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,5.086639641775646,304433998.63342416,29499898.418325532,30700000.0,5781.105003339682,0.07618864035039427
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,5.010651911145175,101880218.08649926,101248088.14211348,0.0,0.0,0.0636154854672669
0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5.089459747347631,80792993.61219099,26620087.93698693,236500000.0,1520.5418597447813,0.025592015985677025
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,2,0,0,3,0,0,3,0,0,3,0,0,5.209459747347631,20425858.764157888,105821381.86184722,115300000.0,856.444455615572,0.001784880665825177
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,1,0,3,0,0,5.089459747347631,34544264.192659974,86735267.00167176,213300000.0,0.0,0.02429822029999078
0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,3,0,0,3,0,0,5,1,0,7,0,0,5.209459747347631,0.0,134780123.34075382,176700000.0,0.0,0.0
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5.1698938614162495,382409074.20071346,7332080.219521779,61400000.0,0.0,0.29661231869181104
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,4,0,0,0,1,1,3,0,0,4.937112855389431,40977157.82360199,145125810.12459683,0.0,0.0,0.02538580738808815
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.807121457943559,422580740.17406374,0.0,0.0,12026.307645741943,0.060319465703257025
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,1,7,0,3,0,0,5.208802681752239,38929959.30861074,131183264.1202929,84600000.0,0.0,0.02960153691314182
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,1,0,3,0,0,5.168384471141906,75649604.54857735,108713058.36650771,0.0,0.0,0.03811444664494844
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.855592117261036,277404875.9741328,20299287.62732069,30700000.0,5154.168925516678,0.06956530602266356
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.902945016589004,214133154.0467391,25037214.086173728,61400000.0,0.0,0.17309271971670434
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,4,0,0,1,1,0,0,0,0,4.963276971349181,158025701.10748595,76516170.5536592,0.0,3291.042830087007,0.03972273983202618
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3,0,0,4.90578982754309,76291557.31710367,89666515.07352886,61400000.0,0.0,0.047125718099987016
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4.875154482205786,175369557.45668846,24198032.45136138,84600000.0,0.0,0.11654897563081612
0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,3,0,4,0,0,5.209459747347631,27364973.082722448,102288433.2556013,309900000.0,0.0,0.03640097936019328
1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,2,0,0,5.209459747347631,45471478.74170142,56330925.29158398,146000000.0,898.8064264154082,0.011627636494858573
0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,7,1,0,0,0,0,4.84945974734763,14477588.289295398,60503608.67743251,796400000.0,0.0,0.010300434055746956
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,5.010651911145175,212808529.56349033,31530112.67088316,0.0,7503.785424273945,0.016778685435699346
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4.807121457943559,258871082.91538477,22167818.198803753,0.0,4562.018048261415,0.06654103597547466
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,5,0,0,2,0,1,5,0,0,5.035183787496751,11966009.056072703,127410007.83891903,115300000.0,256.3785517893898,0.002427468857091936
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.855592117261036,297532136.7292178,0.0,30700000.0,0.0,0.22011618138656763
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,3,0,0,3,0,3,6,0,0,4,0,0,5.209459747347631,6385004.957685723,177463572.3339162,30700000.0,197.8833894487262,0.0008449349722985981
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4.902945016589004,195217850.58072692,27578229.96765524,61400000.0,0.0,0.1600900613135963
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,4.862416178282467,134135738.42499036,55556046.84720135,30700000.0,0.0,0.08193244494088096
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,3,0,0,3,0,0,3,0,0,5.113765372628533,109873074.62515393,95697867.28451136,0.0,4481.600850678689,0.009349640431324182
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,4.966323015648084,241090031.20733374,28752695.323928736,0.0,0.0,0.17845550772822535
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,1,0,0,0,0,5.209459747347631,288225159.7142855,86132967.31937698,0.0,0.0,0.18958166458179576
0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,4.9694597473476305,25849402.98879823,48139464.159698546,334500000.0,850.3080354457647,0.002732244783521369
0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,2,4,0,4,0,0,5.209459747347631,28822802.279405165,98920998.51366797,566000000.0,0.0,0.03692759710881305
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5.1698938614162495,382409074.20071346,7332080.219521779,61400000.0,7305.914600226583,0.10678043472905194
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5.086639641775646,336360551.5022383,7332080.219521779,30700000.0,0.0,0.2544674582315226
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,5.209459747347631,339933199.8757266,55174779.78262188,61400000.0,6468.389613644081,0.09604579071853431
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,4.823922612565985,219609937.51720434,30518832.761027623,0.0,3817.9314206275367,0.05122606430136106
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,5.209459747347631,330611955.1912931,56296107.25970815,0.0,8729.498942746965,0.05359600409935516
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,3,0,0,3,7,0,4,1,1,5,0,0,5.209459747347631,5688441.345253566,203665602.98579812,30700000.0,108.2341321614404,0.0016819354782780073
1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4.915422061316297,46529172.335419305,26620087.93698693,357700000.0,0.0,0.032801616711199987
0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9694597473476305,34226784.69025192,0.0,419100000.0,0.0,0.021268779388167548
0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4.875508159212111,83861887.37080236,7332080.219521779,334500000.0,0.0,0.048887009593144654
0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,4,0,0,3,2,0,3,0,0,5.089459747347631,5744190.730200159,121160699.82718605,236500000.0,0.0,0.004061219534021979
0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,0,3,0,0,5.089459747347631,21602142.927630443,78291843.35630909,297900000.0,402.49152074253016,0.007113159710667083
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,4.90578982754309,113104906.52700561,54198317.90464217,61400000.0,0.0,0.06689512230983476
1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4.903088114348115,69293779.7050071,22167818.198803753,236500000.0,1440.4209567758448,0.016401030619569105
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,1,0,0,0,0,5.113765372628533,185870007.39248085,68954954.59788118,0.0,0.0,0.14880140141345372
0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.1566484785552404,256441096.0219484,6320800.309666242,432800000.0,5792.44128560739,0.06305550532393357
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.993516159534784,161655217.416349,6320800.309666242,151900000.0,2297.1531168101765,0.048563625710242274
0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,5.088207060701355,52676308.54174322,33899030.27732149,176700000.0,1889.130522811106,0.004732046160501155
1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,3,0,0,0,3,0,0,0,0,0,2,0,0,3,0,0,5.089459747347631,31277856.942959543,85526305.82500187,267200000.0,1097.895630762652,0.004645915485396427
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,4.945678976026574,102458470.99703488,36672326.35204622,92100000.0,0.0,0.05921476720095378
0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.088207060701355,183856558.56217772,0.0,176700000.0,0.0,0.11733642970071417
