,A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,scenario,policy,model
10,121,105.95560844630756,1.0,0.2569964787251511,234.13708990278928,10.0,0.2199800368805084,108.58616863985294,10.0,0.8512562528865469,145.87528515432737,1.5,0.7876880038814319,101.98161333990885,10.0,0.8189483233357858,2.5,4.5,4.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4,0,0,3,1,0,5,5,0,6,0,0,10,0,dikesnet
11,40,205.69523843094947,1.5,0.16014177154557957,95.58407671107642,1.5,0.16399324105380936,348.37249966184055,1.0,0.8115944121016131,81.58298241464945,1.0,0.2353676528428383,207.6871526484968,1.0,0.6998561272486468,1.5,1.5,4.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4,0,0,3,1,0,5,5,0,6,0,0,11,0,dikesnet
12,88,199.76343968982735,10.0,0.4668088838689049,217.04616670837655,1.5,0.545395156766635,94.98813899890581,10.0,0.006894395906528577,338.87549287421325,1.5,0.7268120712518832,190.24705160693668,10.0,0.5250137812100589,3.5,1.5,3.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4,0,0,3,1,0,5,5,0,6,0,0,12,0,dikesnet
13,118,125.50116171531906,10.0,0.971876147115883,114.02268172854612,1.0,0.2747958128570096,124.59336183919189,10.0,0.08844766202585667,286.3800314233919,1.5,0.6930424439948928,287.4579518200698,1.0,0.37657092467577397,3.5,3.5,3.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4,0,0,3,1,0,5,5,0,6,0,0,13,0,dikesnet
14,40,335.77702807806185,1.5,0.55384909068767,139.00575861170324,1.0,0.03840812353313003,42.85810434623949,1.5,0.7317858588733609,265.00786604120265,1.0,0.20304471788766001,299.38156147550757,1.5,0.9953602787113802,4.5,1.5,1.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4,0,0,3,1,0,5,5,0,6,0,0,14,0,dikesnet
15,1,305.69009076939176,1.0,0.11771259733776539,171.7903107599891,1.5,0.68386044737892,335.9467108640453,1.0,0.9045408087838125,120.29728114517047,1.0,0.8513271158596899,38.544776388412075,1.5,0.36719777512226787,3.5,1.5,2.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4,0,0,3,1,0,5,5,0,6,0,0,15,0,dikesnet
16,129,303.11212496794707,10.0,0.7430045251808511,52.60360151714705,1.5,0.4565020668991618,88.47034140719703,1.0,0.46875512104513606,300.0246981732665,10.0,0.8034276637835489,175.65590766043653,1.5,0.024460931430367292,2.5,3.5,3.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4,0,0,3,1,0,5,5,0,6,0,0,16,0,dikesnet
17,81,33.89933611100449,1.0,0.4351237225805226,162.55837769190123,1.5,0.9128697469601266,91.72973711678573,10.0,0.10308912933051252,202.85727366302729,10.0,0.26931529732871257,225.88829468177295,10.0,0.1010421401758056,3.5,2.5,1.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4,0,0,3,1,0,5,5,0,6,0,0,17,0,dikesnet
18,0,274.8028456639371,10.0,0.2289652498049158,290.7629491694349,1.5,0.026413271966024606,181.21478800150336,10.0,0.48362700075573484,188.53963263974404,1.5,0.9989484587514824,130.15875719416889,10.0,0.10705353490191782,2.5,4.5,4.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4,0,0,3,1,0,5,5,0,6,0,0,18,0,dikesnet
19,71,292.8632782602974,10.0,0.10850655732808537,46.51615916639849,10.0,0.10740532416039611,209.89867567796952,1.5,0.2900610529757116,45.73512432332768,10.0,0.6600999478448012,229.7352431618366,1.5,0.9046602223604264,2.5,2.5,4.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4,0,0,3,1,0,5,5,0,6,0,0,19,0,dikesnet
20,25,90.51442183342384,1.0,0.41429754772816524,66.58010423149969,10.0,0.3014493184001005,192.48777045675615,10.0,0.6715497994507376,115.65423335665047,1.0,0.9522675803102841,276.6932434909735,1.5,0.4511799653225745,3.5,3.5,2.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4,0,0,3,1,0,5,5,0,6,0,0,20,0,dikesnet
21,33,53.9092216028621,10.0,0.8317873744792807,198.6280910571781,1.5,0.23190567512330795,178.99122695576173,1.0,0.1624119445989416,192.41117005146617,1.0,0.6342408483579339,149.97565464670635,1.5,0.18814786817958817,4.5,4.5,3.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4,0,0,3,1,0,5,5,0,6,0,0,21,0,dikesnet
22,114,94.27738215647983,10.0,0.40013901313993766,130.1214202252172,1.5,0.5732587011582241,284.8869110627195,1.5,0.7825307339167656,293.1959128176512,1.0,0.7223056265494442,302.8686091757547,1.5,0.6809225820579868,2.5,4.5,3.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4,0,0,3,1,0,5,5,0,6,0,0,22,0,dikesnet
23,54,271.28543690671984,10.0,0.437663367860395,78.66694199172633,1.0,0.5520284276423635,342.91515881275313,10.0,0.0070318204007205655,167.07709297252785,1.0,0.7848686048746961,83.84427188089857,1.0,0.6794503492450829,1.5,4.5,1.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4,0,0,3,1,0,5,5,0,6,0,0,23,0,dikesnet
24,48,230.28276641264753,1.5,0.07558434314519406,294.71118157627393,1.0,0.8355574378976008,95.85130927234424,1.5,0.07317936342005847,46.73070224565197,1.0,0.9499082432936949,341.8653977952965,10.0,0.5413315787621008,3.5,3.5,1.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4,0,0,3,1,0,5,5,0,6,0,0,24,0,dikesnet
25,113,212.54765560047286,1.5,0.15842791488657898,203.83853866710962,1.5,0.32064175963148467,150.49265573116543,1.5,0.7579383705370242,310.5944125232432,1.5,0.434092750812948,117.28230400847019,1.5,0.5976116342040951,3.5,2.5,1.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4,0,0,3,1,0,5,5,0,6,0,0,25,0,dikesnet
26,9,103.28296171484762,1.0,0.8177229607386645,207.2383401836571,1.0,0.7998374527828135,338.8984709224072,10.0,0.8651507579259139,48.75565741030705,10.0,0.2444015236722415,323.09959148354164,1.0,0.9225739342062765,3.5,1.5,3.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4,0,0,3,1,0,5,5,0,6,0,0,26,0,dikesnet
27,119,93.27219393619467,1.5,0.9936411703491883,260.282754694564,10.0,0.07123998153130282,314.42865231206076,1.0,0.4111440932597842,57.19857220431173,1.5,0.11255946332869966,268.61647688698656,1.5,0.9919943678292539,3.5,1.5,2.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4,0,0,3,1,0,5,5,0,6,0,0,27,0,dikesnet
28,25,87.34389582229366,1.0,0.4321115609529199,146.32218741350974,1.5,0.5036416295273858,190.3363182994484,1.5,0.4378225346829987,134.56103048568588,10.0,0.3663787077700278,162.3992173153115,1.0,0.5335771597362714,3.5,1.5,4.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4,0,0,3,1,0,5,5,0,6,0,0,28,0,dikesnet
29,125,258.11912771500374,1.5,0.8799659045554724,265.60411724888337,1.0,0.8440781496794146,193.29758415668726,1.0,0.27352342685319075,262.60123057131614,10.0,0.11346799083289483,182.1057062023935,10.0,0.3641106472951595,2.5,4.5,3.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4,0,0,3,1,0,5,5,0,6,0,0,29,0,dikesnet
30,44,302.029870807896,1.0,0.02024716421217685,176.9680412950447,1.5,0.38556608018880967,330.2674438071505,10.0,0.8277967824437839,329.97925788089753,1.0,0.31919341960790565,331.1705390160598,10.0,0.5171993232002622,2.5,4.5,2.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4,0,0,3,1,0,5,5,0,6,0,0,30,0,dikesnet
31,44,164.91386227915777,1.5,0.4756607542214506,308.1116006617023,10.0,0.12839665314548124,310.67979659958826,10.0,0.7796615807438592,296.74715831991335,1.0,0.09387933392655849,125.81603124807245,1.5,0.07070246209384602,3.5,3.5,1.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4,0,0,3,1,0,5,5,0,6,0,0,31,0,dikesnet
32,36,148.24265235157978,1.0,0.9409489764853162,47.168483813142764,1.5,0.016492755876312857,193.57667089153415,1.0,0.5505211664471505,332.2580657679555,1.0,0.6227605681314999,86.24796329042445,1.5,0.0885865951020577,1.5,1.5,1.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4,0,0,3,1,0,5,5,0,6,0,0,32,0,dikesnet
33,8,251.27857197280545,1.5,0.9429788337638556,189.13985777711397,1.0,0.5165862021203399,232.53258338196642,10.0,0.15403747156784572,197.89378541414777,1.5,0.9360517816840743,85.92436515554897,1.5,0.3881128236696889,2.5,2.5,2.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4,0,0,3,1,0,5,5,0,6,0,0,33,0,dikesnet
34,80,91.34325806943036,10.0,0.6849039509966367,67.42584919620006,10.0,0.6621461717770696,214.94949238779174,1.0,0.399511802868569,332.64975817040613,1.5,0.2714121397060846,217.96503131170343,1.0,0.49664954490426083,1.5,3.5,4.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4,0,0,3,1,0,5,5,0,6,0,0,34,0,dikesnet
35,84,154.2152796584734,1.0,0.9658780825720498,307.600205177004,1.5,0.5190920783115058,70.78345619893794,1.5,0.02205534574124404,340.38125868900875,10.0,0.4313502301473138,146.5778811606453,1.0,0.6062980472386438,4.5,1.5,3.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4,0,0,3,1,0,5,5,0,6,0,0,35,0,dikesnet
36,115,145.51131308030085,1.0,0.05817256665527921,98.24436425094879,1.5,0.6349205611486403,238.95047819841147,10.0,0.6061853669356023,184.629963876323,1.0,0.7519916689334782,318.76793644082414,1.0,0.04075833097621373,2.5,4.5,3.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4,0,0,3,1,0,5,5,0,6,0,0,36,0,dikesnet
37,63,42.18768784699902,1.0,0.2712492586859088,106.29213023968009,1.0,0.5349040932816304,240.00353774688793,1.5,0.08750851231973505,328.14154944587847,1.0,0.424019834669206,87.44220631016293,1.0,0.12283520243501703,2.5,2.5,1.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4,0,0,3,1,0,5,5,0,6,0,0,37,0,dikesnet
38,66,160.77694863616645,1.0,0.4337190468741626,180.90656200852686,10.0,0.5958948225477999,255.62048960866005,10.0,0.31274253229874927,301.8632641580222,10.0,0.6749522279484979,122.37118836909465,10.0,0.9364824301467107,1.5,4.5,2.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4,0,0,3,1,0,5,5,0,6,0,0,38,0,dikesnet
39,69,286.0293660936061,10.0,0.2965515143418739,331.4133232278051,1.0,0.7791089916985051,192.0085342446873,1.5,0.2734127124922268,224.83622713056886,10.0,0.6709248412200317,86.77227670559418,1.5,0.6926367316850711,2.5,3.5,4.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4,0,0,3,1,0,5,5,0,6,0,0,39,0,dikesnet
40,125,151.22257598899984,1.0,0.8801179650362323,127.11398489095957,10.0,0.06953040129449463,317.966323993714,1.5,0.31759649064053447,123.59143365981369,1.5,0.45858744893597936,285.07184523531083,10.0,0.2807707333118883,2.5,2.5,2.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4,0,0,3,1,0,5,5,0,6,0,0,40,0,dikesnet
41,121,153.23043185759437,10.0,0.3998290478353409,166.75486319652546,1.0,0.2475322840827065,64.54708950486307,1.0,0.7830902196039148,43.24231917374611,1.0,0.08979292677607845,261.85259487514696,1.5,0.749921203297287,4.5,1.5,1.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4,0,0,3,1,0,5,5,0,6,0,0,41,0,dikesnet
42,72,95.03406769882669,1.5,0.22006250226543417,222.75686307674852,10.0,0.8401617267644351,35.18597102283555,1.5,0.04592373401461776,54.072389091479145,10.0,0.7863458956125629,39.06571187632487,1.0,0.4363136663722773,3.5,2.5,3.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4,0,0,3,1,0,5,5,0,6,0,0,42,0,dikesnet
43,107,280.8142788491102,1.5,0.020579721143915302,62.35362333502217,10.0,0.05597207854297383,187.15855454823463,1.5,0.9417253332839879,334.1630809850199,1.0,0.1377032518667953,288.4019249611539,1.5,0.3249353871863798,3.5,3.5,3.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4,0,0,3,1,0,5,5,0,6,0,0,43,0,dikesnet
44,29,300.80122824685935,1.5,0.2346197595288637,260.15146837376926,10.0,0.8559325592917307,308.0895797727401,10.0,0.797100655862712,294.4274953768993,10.0,0.7709372053995899,166.09405008909764,1.5,0.136803338742916,2.5,4.5,3.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4,0,0,3,1,0,5,5,0,6,0,0,44,0,dikesnet
45,70,164.03581247400697,1.5,0.8630629755835876,147.87642613658335,1.0,0.2737811870658655,43.13597384908551,1.5,0.9568665245617131,294.6786042204734,1.0,0.3128034953378117,102.07932006104377,10.0,0.22307357852045315,4.5,1.5,2.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4,0,0,3,1,0,5,5,0,6,0,0,45,0,dikesnet
46,32,274.7023001209953,10.0,0.7021225713468092,43.48320133414765,10.0,0.16431395544340488,239.38501160128087,1.0,0.819228635665759,317.090461052454,1.0,0.12429607542357092,198.5146321615508,10.0,0.12499631455738835,3.5,1.5,1.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4,0,0,3,1,0,5,5,0,6,0,0,46,0,dikesnet
47,8,46.16092978104892,10.0,0.9445358662862329,283.80627386628817,1.0,0.9116742909736059,340.1603508588374,10.0,0.5028978811303886,298.7595652077544,1.0,0.6487433028387489,327.73464351813465,1.5,0.3347930314757491,1.5,3.5,1.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4,0,0,3,1,0,5,5,0,6,0,0,47,0,dikesnet
48,88,81.5108166278606,1.5,0.37060379753065853,201.06563614861588,1.0,0.4007541351631459,239.6509996082187,1.5,0.4040065479235448,345.9583198174913,1.0,0.979801353924227,235.39552601197948,1.5,0.28838041639912326,4.5,4.5,2.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4,0,0,3,1,0,5,5,0,6,0,0,48,0,dikesnet
49,91,212.87955567586584,1.5,0.8571521983128009,182.42964784281367,1.5,0.5446203677918319,317.57613286213723,1.5,0.23128333506169405,185.28976877686557,1.0,0.48978540615386235,334.7190415136205,10.0,0.1365726577669513,3.5,1.5,1.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4,0,0,3,1,0,5,5,0,6,0,0,49,0,dikesnet
50,104,111.66815743965289,1.5,0.0763554359265226,89.63390790918584,1.5,0.9926530679001744,192.3909371436576,1.0,0.06799604002266174,197.54583543709163,1.0,0.6497183157571721,220.1425264169356,1.0,0.8215163733256381,1.5,3.5,2.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4,0,0,3,1,0,5,5,0,6,0,0,50,0,dikesnet
51,118,184.62972815267915,1.0,0.001081774917308435,35.705494585994074,10.0,0.7578751678984482,122.77575482024443,1.0,0.97069838251762,55.28246150704791,1.5,0.10696737054356173,87.22158856106367,1.0,0.8301564241368014,2.5,4.5,4.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4,0,0,3,1,0,5,5,0,6,0,0,51,0,dikesnet
52,45,290.69414577581597,1.0,0.3978706793913064,308.93909757307574,1.5,0.2778903958173106,191.33677885349942,10.0,0.04328141689076821,266.1263513692393,1.0,0.6106420858350886,280.094272871982,10.0,0.47984311859853496,2.5,1.5,2.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4,0,0,3,1,0,5,5,0,6,0,0,52,0,dikesnet
53,38,57.4223057288583,1.5,0.908244016159829,313.98734639553373,1.0,0.8720485029870552,128.44825059476705,10.0,0.03255762944313734,288.49535531236666,1.0,0.18174184469987564,181.31890716335042,1.5,0.3060372063077888,4.5,3.5,2.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4,0,0,3,1,0,5,5,0,6,0,0,53,0,dikesnet
54,12,203.57230107120336,10.0,0.901124084480284,56.52618706527048,1.5,0.0408036912780464,280.9258385792436,10.0,0.9314549510326648,264.0452493181518,1.0,0.2404967700890975,39.71875258951829,10.0,0.2589695946347535,3.5,2.5,1.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4,0,0,3,1,0,5,5,0,6,0,0,54,0,dikesnet
55,86,339.732852524077,10.0,0.008356505093409884,269.93166241062534,1.5,0.5492888379763246,214.15446835572098,1.0,0.5922098081185229,203.35297292854557,1.0,0.22694140018363113,252.67382259274063,10.0,0.8261937254456669,3.5,3.5,2.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4,0,0,3,1,0,5,5,0,6,0,0,55,0,dikesnet
56,57,250.31806260302056,10.0,0.5908152106038597,234.9900362048341,10.0,0.7293998928420244,133.1786872264796,1.5,0.7876457533790547,177.00801274672042,1.0,0.5119443834617804,274.2134868457526,1.5,0.6295472689002156,1.5,3.5,1.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4,0,0,3,1,0,5,5,0,6,0,0,56,0,dikesnet
57,30,248.8477499591445,1.0,0.9964396608509379,147.35037275422144,1.0,0.31916483963002135,288.13966299664963,1.5,0.6957018675408575,288.1870305255459,1.5,0.9042179208945338,114.14133345429875,1.5,0.5038183785910474,2.5,2.5,2.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4,0,0,3,1,0,5,5,0,6,0,0,57,0,dikesnet
58,125,138.22914841923708,1.0,0.5622044786631419,178.1928508762269,10.0,0.39175727123809473,303.08810463424686,10.0,0.3821206733176802,231.8282980099397,1.5,0.24353125484140087,292.2874832587521,10.0,0.07149697558709632,1.5,4.5,4.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4,0,0,3,1,0,5,5,0,6,0,0,58,0,dikesnet
59,14,134.63258722875463,1.0,0.38003069041127324,72.33772728165036,10.0,0.5963001771164583,299.1017777346261,1.5,0.17409384274093173,63.164295810596904,1.0,0.5535660150360624,237.90605232621945,1.5,0.3747472917830398,1.5,3.5,2.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4,0,0,3,1,0,5,5,0,6,0,0,59,0,dikesnet
60,61,181.41673438508636,1.5,0.7309634648634681,117.21801145735597,1.0,0.3486832967913566,261.46011465165725,1.5,0.17141674867842913,91.51382691478621,10.0,0.6803797363571579,247.6838935511119,10.0,0.27139540255664524,2.5,2.5,3.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4,0,0,3,1,0,5,5,0,6,0,0,60,0,dikesnet
61,74,91.7490988762384,10.0,0.4394659253227195,315.1873711358463,10.0,0.5476934744995468,132.98221906649542,1.0,0.045149583706743435,80.2697229613014,1.5,0.1228419393679307,86.86848604132075,1.0,0.14531313317642325,1.5,1.5,3.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4,0,0,3,1,0,5,5,0,6,0,0,61,0,dikesnet
62,12,57.38773215844599,10.0,0.9599267251617499,334.81975009669236,1.0,0.8055584586728685,92.95384319947443,1.5,0.8437868232264932,180.7103997519744,10.0,0.644717674487042,189.01003928522465,1.5,0.7257311058774417,4.5,1.5,3.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4,0,0,3,1,0,5,5,0,6,0,0,62,0,dikesnet
63,107,138.86790087670002,1.0,0.15826679853446093,290.47916948688703,1.5,0.2699995986298384,282.1512095045697,10.0,0.3019121803614888,259.138003743562,1.5,0.7562804494498616,155.8364880260912,1.0,0.6329279780051043,2.5,4.5,4.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4,0,0,3,1,0,5,5,0,6,0,0,63,0,dikesnet
64,130,101.21304220120902,1.0,0.8024204771714142,189.56185905997677,1.5,0.5821478133749884,101.03041000794926,1.5,0.6742690034620386,313.17286780756734,1.5,0.9716581287408429,87.17040349186288,1.5,0.6986074525440552,1.5,4.5,2.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4,0,0,3,1,0,5,5,0,6,0,0,64,0,dikesnet
65,110,46.12496842781461,10.0,0.10944104727439771,132.92621776961914,1.0,0.8190693763498944,186.95794861271418,1.0,0.8349681748575192,149.1212468016311,1.0,0.5400679647849864,250.79955408665697,10.0,0.6010873263449639,4.5,1.5,4.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4,0,0,3,1,0,5,5,0,6,0,0,65,0,dikesnet
66,21,336.73068343161054,1.5,0.198014376699648,238.1720183923183,10.0,0.5669318983612647,183.31618674000805,10.0,0.17286533549166477,70.60848994795879,10.0,0.8507242531693995,155.79919801279243,10.0,0.6630790843638351,4.5,4.5,3.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4,0,0,3,1,0,5,5,0,6,0,0,66,0,dikesnet
