0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,Minimum Water Level,Expected Annual Damage,Dike Investment Costs,RfR Investment Costs,Evacuation Costs,Expected Number of Deaths
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,4,0,0,4,0,0,2,0,0,4,0,0,4.807332884523535,5581884.614694603,120471149.9192362,115300000.0,208.99727251920754,0.0003682814467683758
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,3,0,0,4,0,0,0,0,0,3,0,0,4.807332884523535,27157813.19692736,104597605.14778653,115300000.0,1606.1932543692542,0.001329195599874701
1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.807332884523535,84821516.74478024,25037214.086173728,176700000.0,0.0,0.05128751035836
1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.567332884523535,27057614.111695357,0.0,419100000.0,0.0,0.015864608697234148
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4.807332884523535,94520765.01292576,24198032.45136138,340700000.0,0.0,0.06708651959163778
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,4,0,0,6,0,0,4.807332884523535,65833017.153739415,124214946.8512956,0.0,0.0,0.036308078871416787
0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4.567332884523535,17149096.89911578,40026981.31368371,334500000.0,565.3700579053884,0.0018195113966701457
1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,4,0,0,4.807332884523535,5581884.614694603,112749928.79118036,146000000.0,0.0,0.002455209645122505
0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,4.807332884523535,58068075.81206576,36031637.66426329,146000000.0,0.0,0.053628320949794334
1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.567332884523535,38407894.57608055,20299287.62732069,357700000.0,0.0,0.02735211947950135
0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,4.687332884523535,35194526.679398715,32369294.305695508,297900000.0,721.9964077083487,0.008847428530796751
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,4,0,0,3,0,0,7,0,0,4.807332884523535,3947157.939235973,126893000.34715426,84600000.0,127.42906103285841,0.00044297223298366407
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.687332884523535,238886399.25184017,0.0,121200000.0,3624.4091990286743,0.07479308301734704
0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4.687332884523535,41119695.936767794,27578229.96765524,554000000.0,899.0437453119544,0.00878416565412314
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,4.807332884523535,61900275.09228687,110845665.75344953,30700000.0,0.0,0.03337509089546013
0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,4.567332884523535,16790299.431698207,32369294.305695508,419100000.0,332.2056146862218,0.004279777607565961
0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4.807332884523535,42487653.52459909,27578229.96765524,773500000.0,1529.9547627334389,0.0038623901740624093
1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,3,0,0,0,4.447332884523535,3742386.8448804994,56048466.9519608,709500000.0,0.0,0.0026667809743478985
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,4.807332884523535,134901452.28135034,51657302.02316066,30700000.0,3059.398200596989,0.012597205575311354
0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,3,0,0,4.807332884523535,38307756.410572,59104221.36630872,146000000.0,0.0,0.027212078763692842
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,0,0,6,0,0,2,3,0,6,0,0,4.807332884523535,1860628.204898201,189747157.55114323,0.0,86.54945873736594,9.82083858049002e-05
0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,5,0,0,3,0,0,4.687332884523535,561430.3658044753,111430815.4905383,267200000.0,0.0,0.00039132184615609173
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0,0,3,0,0,7,0,0,4,0,0,7,0,0,4.807332884523535,0.0,168647871.3028893,61400000.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,4.807332884523535,156357619.8185434,30518832.761027623,0.0,0.0,0.10037291880499215
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,3,0,4,0,0,4.807332884523535,61873862.75945054,136968579.7510925,0.0,0.0,0.044230099837687435
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,4.807332884523535,97036101.31126752,60326268.941004395,0.0,0.0,0.07047600986364927
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.687332884523535,124532077.49510556,20299287.62732069,151900000.0,0.0,0.07444374728978705
0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.567332884523535,88894468.91731301,0.0,334500000.0,0.0,0.049151007910588525
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,5,0,0,1,0,4,3,0,0,4.807332884523535,26564865.005620416,156034812.62321565,0.0,0.0,0.01574310680930331
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4.807332884523535,164982992.08583602,24198032.45136138,0.0,0.0,0.10343590003610972
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,4.807332884523535,91882064.02353394,36031637.66426329,92100000.0,0.0,0.054463606234985903
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,3,0,0,2,0,0,4.807332884523535,70088002.72738796,90894356.95722897,30700000.0,0.0,0.04953397827032478
0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.687332884523535,166283551.82479572,0.0,213300000.0,0.0,0.09932857204882316
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,0,0,3,1,0,3,1,0,6,0,0,4.807332884523535,570123.4303802849,155726978.37092835,115300000.0,11.701569723729374,0.00013892809021680025
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.807332884523535,167498328.3841778,20299287.62732069,0.0,2521.6364522078466,0.038457140510923644
0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.687332884523535,62695222.689487904,20299287.62732069,236500000.0,0.0,0.041157348076432676
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.687332884523535,236320516.18923235,6320800.309666242,121200000.0,3556.240992344541,0.07445989609045722
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4.807332884523535,144048264.90693516,27578229.96765524,61400000.0,0.0,0.09612424999465258
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.807332884523535,105661473.57856014,20299287.62732069,84600000.0,2140.9541092901886,0.02647403679411606
1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.567332884523535,18185038.09609853,6320800.309666242,419100000.0,0.0,0.01254092689997048
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,4.807332884523535,119904930.61768341,36031637.66426329,61400000.0,0.0,0.0869147201631487
1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.687332884523535,94238185.353802,6320800.309666242,492600000.0,0.0,0.09213684683131326
1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,7,0,0,5,0,0,4.807332884523535,0.0,122979059.63625523,146000000.0,0.0,0.0
0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4.567332884523535,17149096.89911578,7332080.219521779,419100000.0,0.0,0.01213007597780097
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,1,0,0,3,0,0,4.807332884523535,19821657.35767745,110918405.45745277,84600000.0,0.0,0.009526819378332042
0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,4.807332884523535,68280193.75909397,33899030.27732149,146000000.0,0.0,0.05770116033378793
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4.807332884523535,103146137.28021838,22167818.198803753,84600000.0,0.0,0.07014950082275535
0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.567332884523535,59081403.85594643,0.0,357700000.0,0.0,0.054723523603669555
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,3,0,0,4.807332884523535,100144611.21618965,59104221.36630872,61400000.0,0.0,0.060498477977047216
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,4,0,0,3,0,0,5,0,0,4.807332884523535,65833017.153739415,119376162.6423091,0.0,458.12305355015354,0.013070908393710046
1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,3,0,0,3,0,0,4.567332884523535,7462953.18553655,77050055.0,419100000.0,244.73512573562806,0.0007969044328386334
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.807332884523535,329123089.0352281,6320800.0,0.0,5078.780898564765,0.118719209064519
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.807332884523535,189665990.84834394,20299287.0,115300000.0,4114.018761159641,0.048150968267376554
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.807332884523535,237332249.2503271,20299287.0,30700000.0,7079.332201300204,0.022213832468354906
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4.687332884523535,96592054.3095384,22167818.0,205800000.0,3204.1849652389874,0.01009805427626804
1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.687332884523535,94238185.353802,6320800.0,492600000.0,1724.6871329021428,0.03316926485927277
0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.687332884523535,76768707.53024134,20299287.0,236500000.0,3164.8430738169113,0.0071841253371143846
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,4.807332884523535,94520765.01292576,30518832.0,84600000.0,0.0,0.06708651959163778
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,3,0,0,4.807332884523535,61189698.789282694,70378507.0,61400000.0,0.0,0.05493061018516906
0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,4.687332884523535,35130718.007012665,33490621.0,431100000.0,1485.9966739050128,0.0029459501543967867
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4.807332884523535,144048264.90693516,27578229.0,61400000.0,2075.2892528767597,0.034604729998074936
0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.567332884523535,44902713.46042681,6320800.0,388400000.0,1438.5481240660683,0.005386942716815293
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4.807332884523535,158872956.1168852,26620087.0,0.0,4723.2079152809265,0.012451489089240436
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,4.807332884523535,91882064.02353394,36031637.0,92100000.0,2012.9109168696857,0.006535632748198307
0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,4.687332884523535,35194526.679398715,32369294.0,515700000.0,1198.6268487345633,0.003686428554498647
0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,4.807332884523535,44128937.28576924,33899030.0,309900000.0,0.0,0.026838902007508443
1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,4.807332884523535,34002677.06274472,34910310.0,176700000.0,688.9419249809589,0.008219117473320027
0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,4,0,0,3,0,0,4.807332884523535,24358714.13246747,98591130.0,146000000.0,453.4704044746076,0.00795752879314324
0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,4.807332884523535,58068075.81206576,36031637.0,146000000.0,1790.6318393170131,0.008044248142469151
1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.687332884523535,95516169.67871428,6320800.0,236500000.0,3598.4838522915616,0.01126872936167586
0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,4.807332884523535,68280193.75909397,33899030.0,146000000.0,1330.1571537354796,0.020772417720163656
1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4.807332884523535,55286563.55621858,27578229.0,176700000.0,2048.465390753494,0.00463682674736096
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.687332884523535,124532077.49510556,20299287.0,151900000.0,1684.9631786734772,0.02679974902432334
1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.567332884523535,17149096.89911578,6320800.0,675200000.0,340.5523172324222,0.004366827352008349
0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,3,0,0,4.567332884523535,10572068.60092377,75928728.0,419100000.0,209.01315342610656,0.002701639628397134
1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,3,0,0,3,0,0,4.807332884523535,16966451.18949939,97349343.0,176700000.0,555.5917397859711,0.001820192242870433
1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,4.807332884523535,30045209.217916287,36031637.0,176700000.0,0.0,0.02117720702163152
0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,3,0,0,0,2,0,0,1,0,0,3,0,0,3,0,0,4.567332884523535,0.0,101922637.0,419100000.0,0.0,0.0
0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,3,0,0,4.807332884523535,24004600.212363604,77050055.0,176700000.0,0.0,0.021470152547886687
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,4.807332884523535,130117048.56471163,33899030.27732149,61400000.0,0.0,0.0909875595471423
1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.687332884523535,93769375.35227141,0.0,748700000.0,2852.0511813171315,0.013715885258310035
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,3,0,0,2,0,0,4.807332884523535,38307756.410572,90894356.95722897,61400000.0,0.0,0.027212078763692842
1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,4.687332884523535,35130718.007012665,32369294.305695508,771800000.0,0.0,0.024549584619973225
