0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,Minimum Water Level,Expected Annual Damage,Dike Investment Costs,RfR Investment Costs,Evacuation Costs,Expected Number of Deaths
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.807915597591453,406111274.54255825,6320800.309666242,0.0,6802.585548012441,0.14265614988924105
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.807121457943559,422580740.17406374,0.0,0.0,7244.081781905735,0.14476671768781685
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,3,0,0,2,1,1,4,0,0,4.9635078456496275,11267718.52626681,159196140.33966455,30700000.0,0.0,0.00841953255245132
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4.993516159534784,123191917.4323913,26620087.93698693,151900000.0,0.0,0.0836650792593641
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,4,3,0,6,0,0,5.209459747347631,4991877.732821409,138879797.6891443,115300000.0,0.0,0.0037111861751093884
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,1,0,0,5.010651911145175,165093098.4400068,56567326.75705689,0.0,0.0,0.10756777657580648
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,7,0,0,3,2,0,6,0,0,5.209459747347631,1637881.6970488827,189798333.33571288,0.0,0.0,0.0007297271347582008
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,1,0,0,2,0,0,2,0,0,4,0,1,5,0,0,5.209459747347631,4867662.900683973,151283055.2967282,92100000.0,197.05178241524055,0.00042449698130250774
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82530286737048,172076797.18097585,0.0,151900000.0,0.0,0.13866505553432806
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,5,0,0,6,0,0,5,0,0,5.209459747347631,15271040.703220367,173752178.49423587,0.0,0.0,0.01141005737909967
0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,5,0,0,5.209459747347631,4913645.091146648,117170815.55136403,527700000.0,0.0,0.0021891814042746026
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.807121457943559,258871082.91538477,20299287.62732069,0.0,0.0,0.1848362110429852
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,5.209459747347631,195427820.2212856,32369294.305695508,92100000.0,0.0,0.12678496453864846
1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,3,0,0,0,3,0,0,0,0,0,5,0,0,5,0,0,5.209459747347631,27270621.610775683,95588147.08964907,688900000.0,922.1251965775455,0.004340543048548462
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,6,0,0,0,0,0,2,0,0,4.963284676524278,45149303.08433741,139514628.34362888,0.0,1045.8354060968445,0.00830712412608982
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,3,0,0,5.209459747347631,45471478.74170142,90677794.98338437,61400000.0,0.0,0.032298990263496044
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82530286737048,172076797.18097585,0.0,151900000.0,2573.6693230946858,0.049919419992358105
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,7,0,0,2,3,0,6,0,0,5.209459747347631,2807376.4378967755,176921787.68001142,0.0,0.0,0.0012188831761269032
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.855592117261036,297532136.7292178,0.0,30700000.0,0.0,0.22011618138656763
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.761772332553621,272006870.3595415,0.0,121200000.0,4252.048351629859,0.093238233294954
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,1,0,0,5.209459747347631,266762788.38493976,80211993.8687956,0.0,0.0,0.314111422071015
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,5.113765372628533,138154576.26899734,52668581.933016196,84600000.0,2622.653187185593,0.041956847769035625
0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,3,0,0,0,3,0,0,4,0,0,2,0,0,3,0,0,5.067260389731995,2581200.020619149,111929685.36730832,625800000.0,115.4404056567475,0.00017406223565680424
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,3,0,0,5.209459747347631,111270838.71673906,71499834.83314997,61400000.0,0.0,0.11953498871578098
0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,4,0,0,5.053698017046209,25207257.539286517,105695430.64702043,146000000.0,0.0,0.017222512404086402
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,4.966323015648084,241090031.20733374,27631367.846842468,0.0,0.0,0.17845550772822535
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,2,0,0,2,0,0,5,0,0,5.209459747347631,10459379.052588556,146714174.91588205,61400000.0,0.0,0.006437328916880621
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,3,4,0,5,0,0,5.209459747347631,3684850.259687996,125864024.56616643,146000000.0,0.0,0.0035168587667958485
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4.807121457943559,211155651.79190123,45336501.71349442,0.0,3454.728272235786,0.054929379235666945
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,2,0,0,5.170459948600465,100691502.55655432,56330925.29158398,61400000.0,0.0,0.061953096578267655
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,0,0,0,5.209459747347631,290564149.1959813,79372812.23398326,0.0,0.0,0.19055997666453317
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,4.875154482205786,164389913.7023515,30518832.761027623,84600000.0,0.0,0.11264051674456468
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,3,0,0,3,0,0,5.209459747347631,55628989.38761815,108815451.5008919,30700000.0,0.0,0.030226034422903305
0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,0,4,0,0,5.1422845869922975,17145230.806353007,106013761.44119734,176700000.0,0.0,0.01166147295914307
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5.189776501153923,281140527.68738544,40026981.31368371,30700000.0,5940.49190708276,0.08093280669003033
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,1,0,0,3,0,0,6,0,0,4,0,0,5,0,0,5.209459747347631,0.0,158308269.57843322,61400000.0,0.0,0.0
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,4.903399342066915,129418490.60568929,47877517.59497593,61400000.0,0.0,0.07285406286131135
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,4.875154482205786,127654126.33320495,49235246.53753511,84600000.0,0.0,0.0842943735757947
0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9694597473476305,37567277.87406202,0.0,644500000.0,0.0,0.025644400821174546
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4.940206626000951,120795628.32398,78031402.80765635,30700000.0,0.0,0.09476868499934643
0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,3,0,0,5.089459747347631,20373671.243056048,84515025.91514632,554000000.0,0.0,0.01721654591060575
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4.875154482205786,175369557.45668846,24198032.45136138,84600000.0,0.0,0.11654897563081612
0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,3,0,0,5.0880183729145445,25726725.316038083,75928728.21366581,297900000.0,0.0,0.02150239163431788
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,4,0,0,4,0,0,5.209459747347631,7081568.57011788,115113043.93382363,115300000.0,0.0,0.006593756635431284
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,5.209459747347631,233250698.3841642,30621225.8954118,115300000.0,0.0,0.1605648326961099
0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.1566484785552404,311661119.8368013,6320800.309666242,348200000.0,6150.453121021885,0.07373098359725135
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,2,0,0,2,0,0,0,0,0,5.209459747347631,342438729.6024669,77342597.98142563,0.0,6474.994489587538,0.09824253438043799
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,5,0,0,4.9635078456496275,11276074.337257573,149865716.64552596,30700000.0,0.0,0.008453063520446866
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4.902945016589004,195217850.58072692,27578229.96765524,61400000.0,0.0,0.1600900613135963
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,5.113765372628533,185870007.39248085,60326268.941004395,0.0,0.0,0.14880140141345372
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,5.1698938614162495,166490862.53159195,34910310.18717702,61400000.0,0.0,0.1491890950305526
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,4.940206626000951,85974387.19299066,53525832.59464373,115300000.0,1815.8258727408602,0.019741990431117042
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,4.943537720715519,107896332.3565961,33899030.27732149,92100000.0,1495.9351620960083,0.02203238905852055
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,5.209459747347631,117022632.75004457,108072369.67872478,0.0,0.0,0.07280387198265073
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5.209459747347631,327189050.38586056,41148308.79076998,61400000.0,6947.902764812088,0.09610495645573416
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,2,0,0,0,0,0,5.113765372628533,157588505.74863744,64225013.76504509,0.0,3280.187158172872,0.03966057803378026
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5.089459747347631,161687563.6922471,7332080.219521779,213300000.0,0.0,0.10273243608931279
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.910070740414692,144104995.049439,0.0,213300000.0,0.0,0.08553884671158753
0,1,1,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,5.089459747347631,5210454.98107128,86647633.30208814,1112500000.0,0.0,0.006906028788000715
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.855592117261036,297532136.7292178,0.0,30700000.0,5481.8791989033,0.07924182529916435
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,4.823922612565985,182874150.14805782,49235246.53753511,0.0,0.0,0.1139484798905663
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,5.013481354488964,74198466.7908364,50650813.66970067,146000000.0,1634.663366133103,0.015551984356754301
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,2,0,0,3,0,0,5.209459747347631,266762788.38493976,85526305.82500187,0.0,3777.5099355438715,0.1130801119455654
1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,3,0,0,2,0,0,3,0,0,3,0,0,5.089459747347631,7637350.276385296,108815451.5008919,523300000.0,0.0,0.005336635098537703
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,2,0,0,0,0,0,3,0,0,5.209459747347631,32075418.089327592,133056944.89844579,61400000.0,0.0,0.014552127002555287
0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,3,0,0,0,3,0,0,4,0,0,3,1,0,6,0,0,5.209459747347631,120249.79470692822,129964314.55466717,432800000.0,5.50514023646891,6.448528544764869e-06
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.893606878606093,266322411.59348544,6320800.309666242,121200000.0,4101.373763714968,0.0924976395130575
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,3,0,0,2,1,0,4,0,0,5.209459747347631,10085919.669340234,152204984.970736,61400000.0,0.0,0.005488643998159547
0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,3,0,0,2,0,0,7,0,0,6,0,0,5.209459747347631,0.0,124545841.92712711,658200000.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.807121457943559,422580740.17406374,0.0,0.0,12026.307645741943,0.060319465703257025
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,5.209459747347631,330611955.1912931,55174779.78262188,0.0,0.0,0.357306693995701
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,5.168384471141906,84806812.92401686,102392258.05684146,0.0,0.0,0.041426306510521115
1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.013481354488964,194502994.09214845,20299287.62732069,146000000.0,0.0,0.12501678480959516
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.943537720715519,239076582.3770306,0.0,92100000.0,0.0,0.14699053601548578
0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.1566484785552404,256441096.0219484,6320800.309666242,432800000.0,0.0,0.175154181455371
0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,5.209459747347631,140207796.40643275,32369294.305695508,176700000.0,0.0,0.09713085822387682
1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.146568112000054,265790940.65529042,0.0,432800000.0,0.0,0.1760777034027371
1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.9694597473476305,25849402.98879823,6320800.309666242,419100000.0,0.0,0.018214965223475793
1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.994047266473855,57462157.12550019,25037214.086173728,267200000.0,0.0,0.03825493527149022
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5.1698938614162495,382409074.20071346,7332080.219521779,61400000.0,7305.914600226583,0.10678043472905194
1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,3,0,0,5,0,0,5.209459747347631,360749.3841207847,113272070.72732334,650600000.0,0.0,0.00016121321361912174
0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,1,0,3,0,0,5.209459747347631,20880959.974989858,108713058.36650771,309900000.0,0.0,0.008459587748482702
0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,3,0,0,3,4,0,4,0,0,5.209459747347631,7078126.491682706,124594679.53562666,371400000.0,0.0,0.006585373662111704
0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.088207060701355,183856558.56217772,0.0,176700000.0,0.0,0.11733642970071417
1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,3,0,0,4,0,0,5.209459747347631,14893206.220398944,106816758.12410669,402100000.0,0.0,0.010881665320360275
0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.898590101073955,116856773.36612296,0.0,236500000.0,2215.6574876801906,0.039243941719040325
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,1,0,0,2,0,0,3,0,0,5.209459747347631,168955679.027561,105825593.45232254,0.0,4487.529497671048,0.022108722356573903
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,5,0,0,5,0,3,6,4,0,5,0,0,5.209459747347631,0.0,210651973.7900743,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,5.209459747347631,330611955.1912931,55174779.78262188,0.0,8729.498942746965,0.05359600409935516
1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.1566484785552404,256441096.0219484,6320800.309666242,650600000.0,5792.44128560739,0.06305550532393357
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,5,0,0,0,1,0,3,0,0,5.209459747347631,20880959.974989858,146008324.13991722,61400000.0,0.0,0.008459587748482702
0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.209459747347631,253231541.98514843,6320800.309666242,906700000.0,9484.169861510869,0.026082775576792623
0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.146568112000054,265790940.65529042,0.0,432800000.0,6068.426310972433,0.06338797322498535
0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.84945974734763,25713141.1341863,0.0,673500000.0,0.0,0.01802440643342466
0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,3,0,0,0,2,0,0,1,0,0,4,0,1,5,0,0,5.209459747347631,4867662.900683973,116719623.63108318,394500000.0,197.05178241524055,0.00042449698130250774
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,4,0,0,7,0,0,0,1,0,5,0,0,5.209459747347631,20880959.974989858,163272512.58265615,0.0,1047.1292828851067,0.0010151505298179242
0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5.209459747347631,37552761.11344058,27578229.96765524,945000000.0,1573.0941472315099,0.003068131107582416
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,3,0,0,4,0,0,3,0,0,5,0,0,4.877780533567631,21772729.634461753,152071063.73647103,0.0,834.126416745056,0.002350972794137406
0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,3,0,0,0,3,0,0,4,0,0,0,0,0,1,0,0,5.089459747347631,18473420.358241227,99283293.19158028,267200000.0,951.8836703889009,0.0008688638900625479
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,5.209459747347631,261013266.93230036,27631367.846842468,115300000.0,5612.781633696139,0.07125628741352956
0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5.209459747347631,253231541.98514843,7332080.219521779,176700000.0,5712.817610698313,0.0625986613843023
0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5.089459747347631,112124841.0136345,7332080.219521779,267200000.0,0.0,0.08059969878534867
0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.872128111115475,149762296.1856793,0.0,182600000.0,0.0,0.09306021572239503
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,5.209459747347631,89946715.2869305,36031637.66426329,92100000.0,0.0,0.05420744659487094
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,1,0,0,5.168384471141906,103722116.39002904,97077946.10063522,0.0,0.0,0.054428964913629155
1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.088207060701355,183856558.56217772,0.0,176700000.0,4202.425963792604,0.04224111469225711
0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5.088207060701355,63552031.26086567,27578229.96765524,261300000.0,0.0,0.03551960143765875
