,Minimum Water Level,Expected Annual Damage,Dike Investment Costs,RfR Investment Costs,Evacuation Costs,Expected Number of Deaths
51,5.185321650392452,79109140.35112026,93638788.6710167,906700000.0,6436.090525586996,0.009791630310111921
52,4.5387,38336984.99640843,93638788.6710167,906700000.0,1710.1237641065895,0.005501448427164296
53,5.024419180116688,23785537.95338552,93638788.6710167,906700000.0,1491.8215012094306,0.004507022998698095
54,4.5387,44003851.08087119,93638788.6710167,906700000.0,3080.329953299025,0.005522471986519036
55,4.5387,24752319.12186368,93638788.6710167,906700000.0,1392.7939537779735,0.0063100111165985216
56,5.301032567439701,300168876.7542281,93638788.6710167,906700000.0,18918.18529245362,0.03225071304709543
57,5.308841044810959,65540456.34478167,93638788.6710167,906700000.0,4478.4362968981495,0.008026077345526721
58,4.942498202448965,91669779.06831573,93638788.6710167,906700000.0,7727.117479794878,0.004942102077753713
59,4.5387,1593817372.162275,93638788.6710167,906700000.0,80660.84159169829,0.29812324373197724
60,4.5387,78098048.04028895,93638788.6710167,906700000.0,3282.3031700675815,0.014116350933279566
61,4.840300735142823,606886296.5715407,93638788.6710167,906700000.0,43686.60385383994,0.16230217437402386
62,4.868996991536624,46708944.96831396,93638788.6710167,906700000.0,662.4116024328632,0.004207411268013388
63,4.5387,58291515.424758956,93638788.6710167,906700000.0,4335.0685752923455,0.007676707897302675
64,4.5387,186319061.6369316,93638788.6710167,906700000.0,11057.91424744516,0.015117481569780622
65,4.5387,72172045.65982088,93638788.6710167,906700000.0,4364.062797273327,0.01866302395228638
66,4.5387,210101184.66648886,93638788.6710167,906700000.0,14871.894368448351,0.02580518219497436
67,4.987612757718671,116837224.2622299,93638788.6710167,906700000.0,7991.2886131150935,0.014540276571134977
68,4.5387,42832043.901194975,93638788.6710167,906700000.0,662.4116024328632,0.004207411268013388
69,4.5387,292941795.43596596,93638788.6710167,906700000.0,6122.778727580425,0.023647659470834647
70,5.375673442155992,739710504.7211943,93638788.6710167,906700000.0,34505.344022464036,0.12611096574006198
71,4.696938349751591,115049522.13128111,93638788.6710167,906700000.0,6280.665220899216,0.013069272846318699
72,4.5387,56330070.87109704,93638788.6710167,906700000.0,5226.091417654337,0.007146558660857405
73,4.5387,2293146937.8219576,93638788.6710167,906700000.0,32520.690388684827,0.20656026960034268
74,4.5387,18051962.57391946,93638788.6710167,906700000.0,1464.1081574292866,0.003036873073591432
75,4.5387,32261642.972911388,93638788.6710167,906700000.0,1794.6136800604127,0.003252480238896591
76,4.5387,74519556.91204521,93638788.6710167,906700000.0,4167.16680466002,0.008152044751676024
77,5.374024041470846,19086724.624092113,93638788.6710167,906700000.0,241.41477975054408,0.001533383867155853
78,4.5387,255445284.27685887,93638788.6710167,906700000.0,14057.36329663207,0.03295785545385111
79,4.5387,1080356343.8577318,93638788.6710167,906700000.0,15358.485089130147,0.0916889893905046
80,4.5387,108505295.48422964,93638788.6710167,906700000.0,8499.81735483734,0.01748944341784462
81,4.5387,6254067.195135831,93638788.6710167,906700000.0,504.1510044129343,0.0009086557759294884
82,4.5387,427827520.820126,93638788.6710167,906700000.0,26790.897214488305,0.0475908207461348
83,4.5387,70438412.59986408,93638788.6710167,906700000.0,4642.851657969439,0.008382931828647777
84,4.5387,295952306.139498,93638788.6710167,906700000.0,16016.499586737309,0.027347142695083166
85,4.5387,15690635.503752833,93638788.6710167,906700000.0,1018.8450770519877,0.0020002818645868444
86,4.5387,51352839.057213455,93638788.6710167,906700000.0,3800.875867574632,0.00750661008591489
87,4.840300735142823,61366607.50863959,93638788.6710167,906700000.0,4515.729857257931,0.005778265420894354
88,4.5387,113144770.7186546,93638788.6710167,906700000.0,8844.046717881887,0.01822244826687614
89,4.5387,220720875.07462484,93638788.6710167,906700000.0,13470.344772655362,0.019225816939500612
90,4.942498202448965,2182985.1554857083,93638788.6710167,906700000.0,122.76401889809053,0.00038366025777764815
91,4.5387,381283087.8695999,93638788.6710167,906700000.0,20928.960239257747,0.07635412507104694
92,4.5387,194522286.03402808,93638788.6710167,906700000.0,9714.482222556875,0.023006602191135032
93,4.622021420438056,35207802.80131465,93638788.6710167,906700000.0,3041.3354264955674,0.005444559680943244
94,4.635356633787022,2895816676.099636,93638788.6710167,906700000.0,32520.690388684827,0.20656026960034268
95,4.83748459933447,957319258.071467,93638788.6710167,906700000.0,56813.83344860214,0.16122285168870382
96,4.5387,765255340.0455759,93638788.6710167,906700000.0,43681.276285887536,0.16216460965675905
97,4.5387,628356.9646661998,93638788.6710167,906700000.0,62.827854179502765,6.0367762037810566e-05
98,4.5387,19534949.086116146,93638788.6710167,906700000.0,837.0142516612675,0.0038874548364743874
99,5.488447935819385,231888741.78571874,93638788.6710167,906700000.0,12206.806797885949,0.04121313097975822
100,4.5387,54309580.22371418,93638788.6710167,906700000.0,3266.884340620438,0.011901676191772691
101,4.868996991536624,27815027.44349355,93638788.6710167,906700000.0,1839.8301864533314,0.0032802760780558217
102,4.5387,224156236.97686625,93638788.6710167,906700000.0,14592.322709095246,0.03605579833094208
103,4.5387,44384714.162428334,93638788.6710167,906700000.0,2732.127729160405,0.01019435555253733
104,5.275294739115032,58741587.519527026,93638788.6710167,906700000.0,2421.133112487909,0.010099453754741618
105,4.821430722351644,48624216.74641473,93638788.6710167,906700000.0,2267.166778356468,0.009912434882626255
106,4.5387,154641894.9496928,93638788.6710167,906700000.0,10778.567869335293,0.007700887078609367
107,4.63844130848518,361024430.4560056,93638788.6710167,906700000.0,13666.461593247808,0.053093100046091524
108,5.295663374556887,2524099.919813885,93638788.6710167,906700000.0,118.4913666197557,0.0005601498436994543
109,4.5387,166162116.26960742,93638788.6710167,906700000.0,8620.369845954572,0.017738525778140946
110,5.179539222736919,15610065.413551725,93638788.6710167,906700000.0,241.41477975054408,0.001533383867155853
111,4.5387,40977590.8469149,93638788.6710167,906700000.0,2275.435990572988,0.010136219257706773
112,5.369304037589497,56661797.29955642,93638788.6710167,906700000.0,3593.35369470534,0.013420539476484396
113,4.5387,166142474.35389727,93638788.6710167,906700000.0,10247.147363005555,0.020820133264550063
114,5.584142475131891,0.0,93638788.6710167,906700000.0,0.0,0.0
115,4.83748459933447,21720263.5738988,93638788.6710167,906700000.0,839.4071028112876,0.003983277585872318
116,5.411849692447848,226151698.71773484,93638788.6710167,906700000.0,17078.33456529324,0.02947276618686552
117,4.868565382009375,412019631.7989956,93638788.6710167,906700000.0,20012.467072713465,0.0746109024396602
118,4.719961672754668,90261215.12563567,93638788.6710167,906700000.0,6274.056362180247,0.004878221568513228
119,4.5387,280262396.03183347,93638788.6710167,906700000.0,16313.825945993944,0.030944971077371403
120,4.942498202448965,42274097.502111904,93638788.6710167,906700000.0,2845.216041640581,0.005457502638675293
121,5.465884826569978,25794656.14348141,93638788.6710167,906700000.0,1465.2971444946234,0.0030438097794890347
122,5.41224260717834,48934321.77102732,93638788.6710167,906700000.0,1984.815133621828,0.004683538250433999
123,4.83748459933447,49440539.37395487,93638788.6710167,906700000.0,4574.395468549745,0.00822228535291021
124,4.5387,59194700.75955966,93638788.6710167,906700000.0,2813.384889205171,0.011205374827938392
125,4.5387,68973633.52787997,93638788.6710167,906700000.0,4265.133458302932,0.007580990335202986
126,4.5387,779414.8872915917,93638788.6710167,906700000.0,72.51575709489742,7.671049414040935e-05
127,4.5387,625211394.5099359,93638788.6710167,906700000.0,37422.60789664314,0.11646489116764622
128,4.821430722351644,462627236.162398,93638788.6710167,906700000.0,5851.451965926852,0.037166415632303114
129,4.5387,5589274.6080888845,93638788.6710167,906700000.0,353.7854364412415,0.0005340070709822101
130,4.5387,293803584.6875461,93638788.6710167,906700000.0,27614.55607066403,0.04876451439897815
131,5.989213262552035,75374229.80238587,93638788.6710167,906700000.0,4345.74843949617,0.0181919254313861
132,4.5387,137521780.8663639,93638788.6710167,906700000.0,8375.247525605448,0.017722277773907662
133,4.5387,62199587.96169191,93638788.6710167,906700000.0,3723.257259650477,0.01266761031098988
134,4.5387,19729573.630311362,93638788.6710167,906700000.0,841.9546707468716,0.003933961422095244
135,4.5387,52624254.047431864,93638788.6710167,906700000.0,2721.9902052476714,0.010658454776521902
136,5.508760878162471,1988392874.928769,93638788.6710167,906700000.0,107858.06663420484,0.3992307946863255
137,4.5387,138371575.0388334,93638788.6710167,906700000.0,9737.425977739764,0.037312710084869534
138,4.9403199156617985,228452631.19719073,93638788.6710167,906700000.0,16190.011925711524,0.027630054320222235
139,5.525874901123643,76316925.06388587,93638788.6710167,906700000.0,3740.209436497841,0.01309359942110721
140,4.5387,48238388.57961178,93638788.6710167,906700000.0,2945.392615343842,0.005689723550722225
141,4.635539241491296,832665792.5494449,93638788.6710167,906700000.0,38033.78524369847,0.1353542948874981
142,5.13455359724201,46708944.96831396,93638788.6710167,906700000.0,662.4116024328632,0.004207411268013388
143,4.5387,90091875.60280187,93638788.6710167,906700000.0,4467.512434455964,0.01503521486600499
144,5.615195302038808,45378777.874154806,93638788.6710167,906700000.0,1735.6909688626283,0.007386440459079758
145,4.711337328859181,77510655.25371003,93638788.6710167,906700000.0,4325.180955071982,0.007852068919709755
146,5.29624715909102,56659690.33191802,93638788.6710167,906700000.0,3953.2608679718032,0.00692086789952023
147,5.166286421069579,168198403.71124393,93638788.6710167,906700000.0,14701.096502926586,0.02552617982566855
148,5.640267899733916,748195794.5825193,93638788.6710167,906700000.0,51781.56289903392,0.08434303877049386
149,5.176433325287434,551840432.774022,93638788.6710167,906700000.0,40229.47577013424,0.06608891699125498
150,4.5387,5761316.890543864,93638788.6710167,906700000.0,301.4943098204112,0.0002982730213210001
151,4.5387,0.0,93638788.6710167,906700000.0,0.0,0.0
152,4.826538167607642,38980123.66586945,93638788.6710167,906700000.0,3007.5999432866984,0.005793818584928046
153,4.5387,195023911.3932534,93638788.6710167,906700000.0,14683.68913230462,0.02542720160416151
154,4.913477038870271,37331385.39713781,93638788.6710167,906700000.0,1798.7182368272713,0.003391824112022098
155,4.5387,219423913.32951832,93638788.6710167,906700000.0,12939.13667747266,0.023308423096439483
156,4.5387,75592156.41971453,93638788.6710167,906700000.0,4147.7603583342425,0.008073610265964513
157,4.5387,98892842.01063555,93638788.6710167,906700000.0,6528.091762741289,0.016442012877448748
158,4.5387,72751359.19350678,93638788.6710167,906700000.0,4086.7339904531973,0.007251124763685373
159,4.5387,69087703.57433644,93638788.6710167,906700000.0,3256.2190117159553,0.012119573472157204
160,4.5387,505398675.9096096,93638788.6710167,906700000.0,26227.363539828722,0.044864068827667816
161,4.840300735142823,187963271.2130539,93638788.6710167,906700000.0,10543.08675501886,0.028272529632694644
162,4.5387,272527873.98564506,93638788.6710167,906700000.0,3447.0166028949043,0.021894267012811205
163,5.3070163135660895,98210945.14063883,93638788.6710167,906700000.0,5358.1284205553375,0.020160345442291196
164,4.5387,94365361.42387417,93638788.6710167,906700000.0,4336.777138682799,0.01795089100625556
165,5.257577581919588,71724597.30821176,93638788.6710167,906700000.0,4567.426724040709,0.008892746811171031
166,4.821430722351644,117709097.10552086,93638788.6710167,906700000.0,5924.316333310822,0.01086746328224633
167,4.5387,44942006.08283925,93638788.6710167,906700000.0,2873.619430223258,0.005539270176698209
168,4.5387,64713505.71601225,93638788.6710167,906700000.0,3217.964227181835,0.0142464206226228
169,4.696938349751591,0.0,93638788.6710167,906700000.0,0.0,0.0
170,4.5387,694349136.3818407,93638788.6710167,906700000.0,26780.791322583525,0.10102987894617152
171,4.5387,263784552.17882618,93638788.6710167,906700000.0,13200.069272313955,0.030705470101970386
172,4.5387,90783498.87301257,93638788.6710167,906700000.0,5042.047292712788,0.011352072003406884
173,5.17037392070576,80961784.48516935,93638788.6710167,906700000.0,4337.200817346591,0.01796226166751789
174,4.5387,1117062566.777171,93638788.6710167,906700000.0,32532.577992139268,0.1356366252761552
175,4.63844130848518,21011110.94348525,93638788.6710167,906700000.0,838.706496245577,0.003945618158836883
176,5.291182283267345,1460581.522786281,93638788.6710167,906700000.0,71.85968372731324,7.444625669039123e-05
177,4.5387,163237857.62832895,93638788.6710167,906700000.0,12181.749269511365,0.02389768857348432
178,4.5387,312956229.94600105,93638788.6710167,906700000.0,20733.748519163757,0.03823659541416979
179,5.464980560119016,2483481012.298132,93638788.6710167,906700000.0,32520.690388684827,0.20656026960034268
180,4.5387,273700369.6460353,93638788.6710167,906700000.0,13249.981651012793,0.05015893296069764
181,4.716409716212114,1106895058.0422144,93638788.6710167,906700000.0,57755.9393939178,0.21518440323664992
182,4.5387,408334662.4806719,93638788.6710167,906700000.0,25856.57255816282,0.04410078410360954
183,5.596889047408202,466081813.4917613,93638788.6710167,906700000.0,19468.550653256796,0.07339655880742466
184,5.1504915912181515,78511035.46998107,93638788.6710167,906700000.0,5156.951400645625,0.01941222015638756
185,5.176433325287434,76944899.15710141,93638788.6710167,906700000.0,4512.140001108541,0.008101099511757432
186,4.5387,136580471.58590946,93638788.6710167,906700000.0,8155.03206135378,0.016758541505534692
187,5.374024041470846,73320132.29895772,93638788.6710167,906700000.0,4116.937463430126,0.007311472263935588
188,4.5387,4199138.759462546,93638788.6710167,906700000.0,256.9333070933689,0.00046630675648339447
189,4.5387,279231612.226248,93638788.6710167,906700000.0,12416.11411164904,0.02916739764148754
190,4.5387,2761483457.6066318,93638788.6710167,906700000.0,32520.690388684827,0.20656026960034268
191,5.446866763791684,94811187.67400137,93638788.6710167,906700000.0,8135.199621385734,0.015108691182924043
192,4.5387,64153254.98568889,93638788.6710167,906700000.0,3211.0632640325703,0.014060231622118247
193,5.5447458408183845,39680621.38845308,93638788.6710167,906700000.0,1603.0272872134574,0.003972313790338701
194,5.715383610716819,51342406.720163114,93638788.6710167,906700000.0,2109.7856228560545,0.00561118191005886
195,4.805476792391839,5035498.101376717,93638788.6710167,906700000.0,248.5492863295278,0.0011808503675095835
196,4.5387,4495732.145701962,93638788.6710167,906700000.0,248.11393004978424,0.00024654392018665756
197,5.41224260717834,142050791.79188266,93638788.6710167,906700000.0,6742.776675078748,0.027245139776096293
198,4.5387,32849902.361738645,93638788.6710167,906700000.0,1165.3984752187498,0.005579589953212405
199,4.5387,278960804.92352897,93638788.6710167,906700000.0,15981.353731561834,0.03309421742582092
200,4.5387,1986408469.099703,93638788.6710167,906700000.0,33902.91536633866,0.20922871099184076
201,4.5387,395073500.40243566,93638788.6710167,906700000.0,26602.545994706335,0.04720444305070609
202,4.987612757718671,133624373.63755022,93638788.6710167,906700000.0,7226.9016281143,0.014143585677838803
203,4.5387,21220426.449280255,93638788.6710167,906700000.0,1667.989956116121,0.00299948200858552
204,5.457066184781703,24421867.85883649,93638788.6710167,906700000.0,1804.2287133730952,0.0032537186091182706
205,4.5387,128661596.66262594,93638788.6710167,906700000.0,6763.946737279635,0.012351353497899849
206,5.295663374556887,7198410.278967015,93638788.6710167,906700000.0,540.9126430849947,0.0011494944204686506
207,4.5387,3139759784.5917416,93638788.6710167,906700000.0,37964.042509618026,0.2163240037896336
208,4.5387,22609179.577454515,93638788.6710167,906700000.0,1465.9201022187046,0.0030474441962498
209,5.525874901123643,295669944.7887503,93638788.6710167,906700000.0,15222.93653909013,0.044416704617139965
210,5.512228595557735,30028451.581722327,93638788.6710167,906700000.0,1468.0149527666078,0.003059665828068919
211,4.5387,97887667.13364199,93638788.6710167,906700000.0,4917.661055822048,0.02005940371812143
212,4.9403199156617985,87846980.20007113,93638788.6710167,906700000.0,5073.2400328182475,0.015023110182755942
213,4.917163258215736,60609778.197800875,93638788.6710167,906700000.0,3208.569013598183,0.013993059761595286
214,4.5387,631625206.5100214,93638788.6710167,906700000.0,33041.44379600363,0.123015530042075
215,4.716409716212114,75955109.13164972,93638788.6710167,906700000.0,4941.471927668832,0.009033059948699863
216,5.440568131339179,56291530.265511125,93638788.6710167,906700000.0,2681.71772559212,0.010569625118901731
217,4.659814474857588,453417847.06211925,93638788.6710167,906700000.0,25707.00299081143,0.04380353618748054
218,4.5387,57283682.90219128,93638788.6710167,906700000.0,2281.005256553665,0.01029125989982595
219,4.5387,46360963.153314464,93638788.6710167,906700000.0,2328.5172401477457,0.010148434994997459
220,4.5387,48360891.21098733,93638788.6710167,906700000.0,2264.067542753054,0.009832357146045627
221,4.659814474857588,30341550.053832304,93638788.6710167,906700000.0,1107.3197912022802,0.004711561174406824
222,4.5387,44695611.5693724,93638788.6710167,906700000.0,457.97573521946265,0.0029089047682167935
223,5.596171698664655,405646079.9517131,93638788.6710167,906700000.0,29664.13501310062,0.06043317557017211
224,4.83748459933447,321851121.36695814,93638788.6710167,906700000.0,20081.19976783782,0.03471119092658658
225,4.5387,713619512.9828429,93638788.6710167,906700000.0,57924.323087132434,0.09658338319912999
226,5.521527196743556,589315907.344165,93638788.6710167,906700000.0,27038.98898272444,0.10043312826201477
227,4.5387,359158752.04027927,93638788.6710167,906700000.0,19622.97584752027,0.0337047131927607
228,4.5387,35502037.81447288,93638788.6710167,906700000.0,1369.319088810128,0.00591003257050952
229,4.711337328859181,54151094.43825546,93638788.6710167,906700000.0,3301.1568342919254,0.011700423360685011
230,5.525874901123643,121096555.35505146,93638788.6710167,906700000.0,2699.0919302090233,0.013849901803646588
231,4.5387,0.0,93638788.6710167,906700000.0,0.0,0.0
232,4.868996991536624,216274608.43054616,93638788.6710167,906700000.0,11501.42635774835,0.030646567585049307
233,5.13455359724201,48271314.15730454,93638788.6710167,906700000.0,2661.3184353050474,0.00723091890631747
234,5.4889373099178425,61030583.91587155,93638788.6710167,906700000.0,2283.8765806248107,0.01037150145314443
235,5.292544716771899,3054714091.1509113,93638788.6710167,906700000.0,33449.91260804098,0.20726439287374915
236,4.5387,3785931264.4677906,93638788.6710167,906700000.0,96121.95465606707,0.4404172370083449
237,4.917163258215736,35208402.634592846,93638788.6710167,906700000.0,2001.3832708767713,0.003862023655282482
238,4.5387,258404861.8785598,93638788.6710167,906700000.0,4695.533900102462,0.01738046279526695
239,4.840300735142823,805869.9426332946,93638788.6710167,906700000.0,45.8385630111027,0.00021703068614524002
240,5.596889047408202,686723.8783305835,93638788.6710167,906700000.0,53.88015742230567,8.927776608437075e-05
241,4.5387,30010591.781406485,93638788.6710167,906700000.0,1451.7583253947942,0.0029648225398172766
242,4.5387,45953828.82605161,93638788.6710167,906700000.0,2804.820477641975,0.007648949018621631
243,4.5387,17118223.291339338,93638788.6710167,906700000.0,1000.9306320208597,0.004320021957027659
244,5.568978116323243,66000754.2414002,93638788.6710167,906700000.0,4631.148545538617,0.016039803328539978
245,4.913759467861828,2571149383.1304574,93638788.6710167,906700000.0,32520.690388684827,0.20656026960034268
246,4.5387,66976160.73762414,93638788.6710167,906700000.0,3246.733413105537,0.014319046335587322
247,5.2671045812777475,311818.0493187227,93638788.6710167,906700000.0,17.018310832181815,3.1096662090233694e-05
248,4.659814474857588,41821472.294245645,93638788.6710167,906700000.0,2304.274665004492,0.0065912851028491
249,4.826538167607642,200739608.09335113,93638788.6710167,906700000.0,11842.87046221603,0.026219207330780744
250,4.5387,331726476.593612,93638788.6710167,906700000.0,27345.341671812173,0.04799928457167179
251,4.6378873989588945,135355432.32458523,93638788.6710167,906700000.0,6582.7966225433875,0.014247943206872877
252,4.5387,35375420.94044383,93638788.6710167,906700000.0,1778.6706691443808,0.0032206255956911773
253,4.5387,106520230.61095423,93638788.6710167,906700000.0,4680.813873023933,0.011322007080719277
254,4.840300735142823,127068694.52474478,93638788.6710167,906700000.0,7535.715833593473,0.013143622320804647
255,4.5387,827962802.1574271,93638788.6710167,906700000.0,9952.35449902813,0.06321394176775258
256,4.63844130848518,91423425.83577041,93638788.6710167,906700000.0,5449.2638636434385,0.00646725672183651
257,4.5387,141397824.82610354,93638788.6710167,906700000.0,7827.27547177039,0.013870597891059735
258,4.5387,66852728.53853955,93638788.6710167,906700000.0,3572.641055304688,0.0144712277926279
259,5.295240070263081,1056236541.4915993,93638788.6710167,906700000.0,58184.119868095484,0.09750553233463899
260,5.411953486324713,1968479644.852779,93638788.6710167,906700000.0,32520.690388684827,0.20656026960034268
261,4.5387,54790682.609761395,93638788.6710167,906700000.0,4079.9246369520465,0.007237519458678614
262,4.83748459933447,171354753.09033766,93638788.6710167,906700000.0,8444.341680195159,0.014682944632651164
263,4.5387,136589883.25006956,93638788.6710167,906700000.0,8169.994203257693,0.020799337932176004
264,4.836360079550043,64701799.159255534,93638788.6710167,906700000.0,3402.619367597014,0.006924184144164048
265,5.465884826569978,13896046.797528833,93638788.6710167,906700000.0,759.0899107177241,0.0015481850839232005
266,5.989213262552035,571065678.9722266,93638788.6710167,906700000.0,5851.451965926852,0.037166415632303114
267,5.464967210224781,164362953.55137393,93638788.6710167,906700000.0,8873.839410997249,0.021845791247504326
268,4.5387,69768973.58513147,93638788.6710167,906700000.0,3303.5538016019354,0.014136797744938695
269,4.6378873989588945,74083922.93600142,93638788.6710167,906700000.0,4148.801723922924,0.008077833581184739
270,4.869292903663264,2427480156.314962,93638788.6710167,906700000.0,32520.690388684827,0.20656026960034268
271,4.5387,61140266.29882071,93638788.6710167,906700000.0,3173.2788483457243,0.013070800197125207
272,5.583212931227971,41391415.69979169,93638788.6710167,906700000.0,2296.388889709009,0.010226453537174928
273,4.83748459933447,42755470.15422684,93638788.6710167,906700000.0,2789.3930785773136,0.005658153305112414
274,5.461572213344324,81083100.3489018,93638788.6710167,906700000.0,5073.228959239099,0.00994505931887331
275,5.596889047408202,576441821.9785327,93638788.6710167,906700000.0,33593.342717943524,0.12445531159469433
276,4.5387,25818059.31343931,93638788.6710167,906700000.0,1702.1718407989547,0.003067778502039295
277,4.5387,16721637.452735621,93638788.6710167,906700000.0,839.7736622102893,0.004002981107958013
278,4.5387,158300411.48695445,93638788.6710167,906700000.0,9540.203849999167,0.0190728034962383
279,5.511322860238624,2158813719.3289533,93638788.6710167,906700000.0,32520.690388684827,0.20656026960034268
280,5.17037392070576,283603780.3993308,93638788.6710167,906700000.0,16758.888535864804,0.036961945262188586
281,5.411849692447848,23007210.12671529,93638788.6710167,906700000.0,839.3151670311909,0.003978335798324283
282,5.89475688519838,420049256.34772074,93638788.6710167,906700000.0,37579.41248278176,0.05364491222074667
283,5.179539222736919,67360905.31656292,93638788.6710167,906700000.0,4318.849906970029,0.017485577498275534
284,4.5387,8141632.160883235,93638788.6710167,906700000.0,415.01082731231753,0.0008412490248917816
285,4.805476792391839,8719422.17105469,93638788.6710167,906700000.0,544.2970032025362,0.0009888687591798327
286,5.411849692447848,462627236.162398,93638788.6710167,906700000.0,5851.451965926852,0.037166415632303114
287,5.29624715909102,7221387.769897393,93638788.6710167,906700000.0,532.3926504432536,0.0009650834835041443
288,4.5387,902926826.0703679,93638788.6710167,906700000.0,44222.31141708593,0.16332033398018447
289,5.024419180116688,7368265.241820741,93638788.6710167,906700000.0,248.45926159945228,0.0011760113038758798
290,4.990377749890111,27304563.851816013,93638788.6710167,906700000.0,1468.8732559154546,0.003064673280789062
