,A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,scenario,policy,model
17,11,315.9970625050694,1.5,0.5737845383766272,145.84207865401513,1.5,0.4623280169010704,36.625669341158144,1.5,0.02269287604727661,35.150361558628404,1.0,0.7331324648929616,95.83467130419062,1.5,0.1547497922703417,2.5,3.5,3.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,7,3,3,7,0,0,17,0,dikesnet
18,77,280.6264921807513,10.0,0.7896024384031635,292.6256663576956,1.5,0.2799615737920981,279.19569180298436,1.5,0.10935658329662602,213.46572260489654,1.0,0.8795190800563645,144.97347522261185,10.0,0.5527196595650063,4.5,2.5,3.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,7,3,3,7,0,0,18,0,dikesnet
19,79,227.78917391375813,10.0,0.7283720540489199,309.4646162592077,1.5,0.13366851283382405,288.12263734455587,10.0,0.2720845916914682,328.60724838358135,1.0,0.0267557297824099,196.4496242147354,10.0,0.4282881188169607,4.5,2.5,4.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,7,3,3,7,0,0,19,0,dikesnet
20,57,277.544681060179,1.0,0.9202328822291327,240.83269898127185,10.0,0.3443333306917059,326.15993785524546,10.0,0.9229100699142008,264.5490979595854,1.0,0.18563558910427272,321.13990349692534,1.5,0.9652329121674791,3.5,1.5,2.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,7,3,3,7,0,0,20,0,dikesnet
21,71,215.3229123804111,1.0,0.3054327888867268,123.0172408842867,10.0,0.4815915000526992,47.93047921718505,10.0,0.5075978120705061,189.63085989324543,1.0,0.41070606618091715,73.02882755468298,1.0,0.5615821225340067,1.5,1.5,4.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,7,3,3,7,0,0,21,0,dikesnet
22,55,212.33703565695782,1.5,0.9185055130724382,307.6327272760324,10.0,0.25102912869707844,309.57042626225893,1.0,0.29471406094722236,248.27764214794868,1.0,0.507315159373949,173.3164154013714,1.0,0.7677858383547815,2.5,3.5,1.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,7,3,3,7,0,0,22,0,dikesnet
23,38,186.39762951892862,1.0,0.18716517150213743,119.33736027530388,10.0,0.5757128672670843,48.70426489759639,1.0,0.6360429403483344,78.85570669853226,1.5,0.0472672026548849,165.95006509975147,1.0,0.15609126362161382,4.5,1.5,3.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,7,3,3,7,0,0,23,0,dikesnet
24,51,37.83340006193083,10.0,0.9483412723122059,133.13498651688855,10.0,0.08113641976950181,332.2115571951552,1.5,0.7960914925661191,196.33773636944898,1.5,0.1440820990457663,190.85316413161672,1.0,0.6623358895709106,2.5,1.5,1.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,7,3,3,7,0,0,24,0,dikesnet
25,54,279.6766871988151,10.0,0.11597748049494194,186.34269702736145,10.0,0.09080562689099912,190.33160163942216,10.0,0.6661952613069332,181.59059925761937,1.0,0.2584391502324814,177.93447719927502,1.0,0.7405159648609604,3.5,3.5,3.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,7,3,3,7,0,0,25,0,dikesnet
26,8,110.68697620677082,1.0,0.9925838643708985,76.41346405340533,1.5,0.48582404993977096,306.9377103178212,10.0,0.5854249236948612,50.46922957780618,1.5,0.9088653364194458,125.93047717542332,10.0,0.594789539244836,1.5,3.5,1.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,7,3,3,7,0,0,26,0,dikesnet
27,5,337.1833761354139,1.0,0.262322485611347,343.605845172761,10.0,0.29241673194015944,50.77493898164931,1.5,0.16446704475880436,225.82122633620642,1.0,0.08441685232984324,108.20540342862418,1.5,0.46448240332600577,1.5,4.5,2.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,7,3,3,7,0,0,27,0,dikesnet
28,124,326.47496062486266,10.0,0.8193376966103998,222.13746411196843,1.0,0.4010623893351075,107.59767006494206,10.0,0.6485313325593748,104.33184926584329,1.0,0.18134961800389632,32.944997008304696,1.5,0.8080799177198446,4.5,3.5,2.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,7,3,3,7,0,0,28,0,dikesnet
29,51,298.9388583990407,10.0,0.9908515420170869,77.47742415404164,1.5,0.317012633030664,91.57318176221963,1.5,0.2167199989410951,188.37266381115353,1.5,0.6462154602017661,52.30139467694058,10.0,0.915049398963646,1.5,4.5,1.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,7,3,3,7,0,0,29,0,dikesnet
30,71,179.50532190489844,1.0,0.3732399284875465,238.70063123494123,1.0,0.1527270465224562,317.66053366085515,1.0,0.440226239348633,166.72799909802757,1.0,0.2606994938751606,106.62699744296455,1.5,0.5234258570382717,2.5,3.5,4.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,7,3,3,7,0,0,30,0,dikesnet
31,0,334.92612877653505,1.5,0.23760401717223098,111.0222220746253,10.0,0.32965653118121796,280.51877239205186,10.0,0.3076423837167711,124.7128261841755,10.0,0.7536768574790436,48.89622816127877,10.0,0.5710294250246367,3.5,1.5,1.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,7,3,3,7,0,0,31,0,dikesnet
32,52,333.60315488153833,1.0,0.7119504951687957,151.70014305117573,10.0,0.2809548723682606,298.2198176583533,1.0,0.311504058288216,251.87393352536307,1.0,0.7623512022118755,314.9468090162269,1.5,0.9963481226406805,2.5,4.5,2.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,7,3,3,7,0,0,32,0,dikesnet
33,48,256.657347930282,1.5,0.3726808213247486,158.90272116198216,1.0,0.44489278801489424,163.64910898252867,1.5,0.3777347520025701,322.3323133084268,1.5,0.6579039089370041,299.4163286640464,1.5,0.9403436905263394,1.5,1.5,3.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,7,3,3,7,0,0,33,0,dikesnet
34,60,59.78254486220876,1.5,0.17739550095592888,189.56795657083666,10.0,0.3925616020098237,109.45564589432108,1.5,0.5406589950502095,62.67437833156558,1.0,0.007603332129004238,239.87710980840484,10.0,0.1837559099390498,4.5,2.5,2.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,7,3,3,7,0,0,34,0,dikesnet
35,83,296.1853688883855,1.0,0.32747286056758657,251.98995836875656,1.5,0.9963130409404946,247.52080250127335,1.5,0.6591801163923318,330.0994808425223,10.0,0.7187422791498164,276.6425352557736,1.0,0.0199656325659039,4.5,1.5,4.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,7,3,3,7,0,0,35,0,dikesnet
36,111,179.1100308863725,1.5,0.6493175710262904,113.14895383521434,1.0,0.5596180175868724,70.87218663142968,10.0,0.08669792579992602,93.86348730016937,1.5,0.11937706830841482,75.17577293390754,1.0,0.9220010615198457,4.5,4.5,4.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,7,3,3,7,0,0,36,0,dikesnet
37,129,120.35096439756336,10.0,0.8324773902013288,103.5027209796524,10.0,0.25657282923005936,147.50362342173838,1.5,0.3401435003301687,334.6022374445024,1.0,0.3598532584691737,289.551364669368,1.0,0.7676057223975503,2.5,1.5,1.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,7,3,3,7,0,0,37,0,dikesnet
38,120,110.5982219607809,1.5,0.2878167458765652,284.2701995914715,10.0,0.7795925964954586,191.3210291337939,10.0,0.4921099561621796,209.3579689596781,1.0,0.06931611294533459,257.1064252653006,10.0,0.3698901544027098,3.5,2.5,4.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,7,3,3,7,0,0,38,0,dikesnet
39,88,145.3587291868563,1.5,0.4177270901819973,60.21424875131338,10.0,0.9861564844169144,173.39011480656683,1.5,0.9886623299154469,295.2927748661418,10.0,0.7216697871591361,296.65776402796996,1.5,0.8209915924967255,4.5,1.5,1.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,7,3,3,7,0,0,39,0,dikesnet
40,22,262.12301615948286,10.0,0.15697315505851384,84.99752489989123,1.5,0.6743804185633904,299.42494489956056,1.5,0.5777542077444986,256.0303814096082,1.0,0.19212529201671483,172.4498281421473,1.5,0.6557461321887127,1.5,1.5,3.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,7,3,3,7,0,0,40,0,dikesnet
41,85,349.46236713611165,1.0,0.5116559397006579,179.63825102476054,1.0,0.12081328942038677,195.8009378237875,1.5,0.28122819937445387,220.53972365203802,10.0,0.20805057922414774,280.1110668626755,10.0,0.41236191614603046,4.5,2.5,4.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,7,3,3,7,0,0,41,0,dikesnet
42,124,290.89107679984517,10.0,0.41510930854554196,122.03575770411629,1.5,0.45410501367199274,341.06352025465225,1.0,0.06614059057966339,182.46112358666974,1.0,0.8529256628228682,79.52349662423146,10.0,0.9251384889850864,4.5,3.5,1.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,7,3,3,7,0,0,42,0,dikesnet
43,40,329.3169225432556,1.5,0.5448886215440865,31.357012229039903,1.0,0.3246807320046467,236.00165520233787,1.5,0.056628400418679996,210.16562831351922,1.5,0.5469873197170585,166.6061837759649,1.5,0.3669043713796657,4.5,1.5,1.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,7,3,3,7,0,0,43,0,dikesnet
44,99,95.8786939199228,10.0,0.5523492420110535,72.8231943618296,1.5,0.22459318287639518,218.77529419496668,10.0,0.27664134868964907,103.63158510952762,1.0,0.4966504775193464,184.4010819153917,1.5,0.3014187583056203,3.5,2.5,1.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,7,3,3,7,0,0,44,0,dikesnet
45,87,199.9852288266609,10.0,0.8934727020360052,201.1786755696812,1.0,0.4145009251844732,284.99947440492593,1.5,0.5003776392134123,300.13154562323894,10.0,0.9759414472383859,197.82333266979452,1.5,0.05727474908373992,3.5,2.5,2.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,7,3,3,7,0,0,45,0,dikesnet
46,115,341.4593550648085,1.5,0.020178706703181365,199.40306586845335,1.5,0.8733414894757024,204.4236509939409,1.0,0.8121236262768363,271.51224469672684,1.5,0.5340879976653089,97.90892441155147,1.0,0.8838656686389249,3.5,4.5,1.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,7,3,3,7,0,0,46,0,dikesnet
47,115,85.87650927735598,1.0,0.6952299291072115,316.6291075404233,10.0,0.1273317083477059,229.39111101976113,1.5,0.5227420456868692,196.88740233453342,1.5,0.10396917345376092,349.30805746296,10.0,0.13442654989380326,1.5,2.5,3.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,7,3,3,7,0,0,47,0,dikesnet
48,42,189.9016144690491,10.0,0.31467693331686825,270.9044359910137,1.0,0.5751527330547624,314.1051681291932,1.5,0.005441532145661919,73.33267900884229,1.0,0.91002456449317,46.989926562916395,10.0,0.26125504991357823,3.5,3.5,3.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,7,3,3,7,0,0,48,0,dikesnet
49,68,311.34580264278765,1.0,0.1788120984137672,204.63274137468773,1.5,0.7996665575934521,210.53162083752082,1.0,0.2181047092335149,343.66931506378944,1.0,0.7247103521699187,322.03733072161094,1.5,0.5209143211782434,1.5,1.5,3.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,7,3,3,7,0,0,49,0,dikesnet
50,34,218.77627511113513,1.5,0.4543981937954158,138.175653228025,1.5,0.21183497296324963,347.36701462176416,1.0,0.06517826177477572,313.235999937883,1.5,0.05766857099726161,271.9809649600151,1.5,0.7603922131719728,4.5,3.5,1.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,7,3,3,7,0,0,50,0,dikesnet
51,117,210.16812885938907,10.0,0.43839997084442445,224.55995230914183,1.5,0.1723906623816582,140.97309428740255,10.0,0.7683185811850411,251.13250095109382,10.0,0.31815755717189076,286.87356513733556,10.0,0.5862499092944989,3.5,1.5,4.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,7,3,3,7,0,0,51,0,dikesnet
52,101,90.21851639667123,10.0,0.27232148209913354,303.46510106516985,1.0,0.13314102318496177,286.3657877573492,10.0,0.8880808382961333,63.526321771946265,1.0,0.24493089200832058,124.77356096722788,10.0,0.32036950706020295,4.5,1.5,1.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,7,3,3,7,0,0,52,0,dikesnet
53,6,331.3235356505499,1.5,0.20156705786207485,256.1252226105652,1.0,0.22991510698186077,275.3870240787875,10.0,0.9615257875527766,108.09049392107562,10.0,0.1334346591122461,142.7871674100818,10.0,0.9896475967563907,4.5,1.5,4.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,7,3,3,7,0,0,53,0,dikesnet
54,100,271.1066260201801,10.0,0.7945985614296908,322.69222673364396,1.5,0.18623177634807525,227.77373797944512,1.5,0.9169223445998038,196.67806693748727,1.0,0.6100411009372102,310.61464274502964,1.0,0.2788500825379484,1.5,4.5,3.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,7,3,3,7,0,0,54,0,dikesnet
55,95,349.5672149939946,1.0,0.4465843865505417,107.3159327722051,1.5,0.21752505084830046,290.79945448859667,1.5,0.755828505612849,324.0756765198141,1.5,0.18712717351043026,174.42125833051728,1.0,0.9954008974617296,3.5,1.5,3.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,7,3,3,7,0,0,55,0,dikesnet
56,123,99.35202944270048,1.0,0.739698390932309,54.95109702177364,10.0,0.11708457236005312,232.60033472153324,10.0,0.277698367999632,261.3835572062622,10.0,0.06910099280061185,334.23559515662856,10.0,0.34480003437333295,2.5,3.5,1.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,7,3,3,7,0,0,56,0,dikesnet
57,17,306.2786021503993,1.0,0.0728681570695535,244.66752925267372,1.5,0.2457909810147271,132.85303051626008,10.0,0.2608490626933013,159.7267127735324,1.5,0.862856026783706,129.27592743173076,1.0,0.4972328772420834,4.5,1.5,4.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,7,3,3,7,0,0,57,0,dikesnet
58,129,42.96535074991844,10.0,0.5504346505670227,235.128994321351,10.0,0.7395886784723636,238.00340726189,10.0,0.1209378776012584,128.99070555244586,1.5,0.4986890047801054,298.58750010949825,10.0,0.37203147610300047,1.5,1.5,4.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,7,3,3,7,0,0,58,0,dikesnet
59,32,115.67885129449033,1.5,0.5349412220634939,141.9700071905699,1.0,0.9196291946421036,200.07671525283797,10.0,0.5650965056075528,214.28581177530856,10.0,0.7318618024589556,120.6583909349836,1.5,0.560198523127503,2.5,1.5,3.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,7,3,3,7,0,0,59,0,dikesnet
60,46,158.21298153888398,10.0,0.40107477304856065,206.50229916325668,10.0,0.10250969038812273,33.18544596906856,10.0,0.5002070466162515,115.10103623196048,10.0,0.6819497242194846,143.01137030025768,10.0,0.4160868999536281,2.5,2.5,4.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,7,3,3,7,0,0,60,0,dikesnet
61,34,263.422292815402,10.0,0.854011632977396,259.0141464399907,10.0,0.1179742705453193,204.1142612327367,10.0,0.8405147321714729,293.2486853352155,1.0,0.3224236778290757,115.15732720065493,1.5,0.08542524125432893,4.5,4.5,4.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,7,3,3,7,0,0,61,0,dikesnet
62,17,189.11556838095856,1.5,0.9707821980430557,298.0444435002361,10.0,0.049123939007810695,118.9792114191362,1.5,0.7436312733283373,330.6956996069189,1.0,0.16052850521550777,343.7650801519369,1.5,0.8858274982292687,2.5,1.5,1.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,7,3,3,7,0,0,62,0,dikesnet
63,17,205.19682192537493,1.0,0.12342926599639734,241.63472497078584,10.0,0.7947012263987974,237.53045557719082,1.5,0.08365214731129197,187.44502832439633,1.5,0.1342574027837934,55.46103752182469,10.0,0.9195880718257201,2.5,2.5,2.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,7,3,3,7,0,0,63,0,dikesnet
64,45,256.51858004724227,1.0,0.01609014794452097,135.7529313610396,10.0,0.7918697171844251,125.11227697673158,10.0,0.42142462103283224,42.53794279065758,1.0,0.9316032285911893,145.40322773712143,1.0,0.02519146251512349,3.5,1.5,2.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,7,3,3,7,0,0,64,0,dikesnet
65,23,126.63902965712815,10.0,0.12508623541906583,96.9178690422169,1.5,0.1262395871629869,147.18651021087106,1.0,0.5034084197242622,45.61430787998624,10.0,0.9620430867138894,278.86605902139667,1.0,0.4544261965402188,3.5,3.5,3.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,7,3,3,7,0,0,65,0,dikesnet
66,126,94.73200249216488,1.0,0.8115250443691702,269.52417023952444,10.0,0.6848638087925575,291.23274965805643,1.5,0.9404011377296313,301.22375884629713,1.5,0.8045935010820432,313.5558655266215,10.0,0.5214960186935369,2.5,2.5,3.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,7,3,3,7,0,0,66,0,dikesnet
