,A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,scenario,policy,model
11,8,339.5925677570607,1.5,0.5903065143352327,323.3110161510108,1.0,0.6413827583176479,263.019674383188,1.5,0.15893901992611698,124.84738662524262,1.5,0.44818520647829796,313.83717120443873,10.0,0.05523133713980758,1.5,1.5,1.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,6,0,0,4,1,1,5,0,0,11,0,dikesnet
12,50,279.98701178633974,1.5,0.12958476009094078,278.9974244127245,1.0,0.43547603670855034,251.8480717658465,1.0,0.7788473729595071,58.76611431368347,1.0,0.5702957135720521,162.96065010910664,1.5,0.2769595973672083,1.5,4.5,1.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,6,0,0,4,1,1,5,0,0,12,0,dikesnet
13,110,174.52544556569018,1.5,0.35326518788507794,140.86920048457972,1.0,0.371297486600274,102.57442612875559,1.5,0.10441205142589724,112.01356832876786,10.0,0.917105156724685,58.137971417776015,1.5,0.7336334919021698,3.5,3.5,3.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,6,0,0,4,1,1,5,0,0,13,0,dikesnet
14,47,260.5099043701176,1.0,0.1220469754786746,284.34605286166743,1.5,0.4770518630362534,332.74343282338964,10.0,0.6632745706265598,309.8830066094344,1.0,0.4343766410492915,119.89708513293112,1.0,0.7445967914443022,3.5,3.5,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,6,0,0,4,1,1,5,0,0,14,0,dikesnet
15,36,96.55640199391055,1.5,0.5339188221474211,320.53421095579057,10.0,0.9468343901623598,108.94729894580894,10.0,0.49764454713825224,51.23493944918114,1.5,0.7280892969014727,249.41708105644568,10.0,0.12802422851835443,1.5,4.5,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,6,0,0,4,1,1,5,0,0,15,0,dikesnet
16,106,292.55469790673743,10.0,0.24423294324283465,309.38620118320574,10.0,0.4361720619294233,64.85113587069284,10.0,0.509669030646871,194.76643456871517,1.0,0.8611830006987464,307.5023912352508,10.0,0.247420345737024,3.5,1.5,1.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,6,0,0,4,1,1,5,0,0,16,0,dikesnet
17,113,118.8695504001381,10.0,0.9470089273783984,176.2591162421623,10.0,0.6786536513982218,322.89929818306626,10.0,0.6896304620531298,30.51841104932006,1.0,0.9415396460644709,32.192935595023435,1.0,0.12915186193435654,4.5,1.5,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,6,0,0,4,1,1,5,0,0,17,0,dikesnet
18,18,147.9391324417321,1.5,0.8551312195514512,124.72596946762695,1.0,0.9719643656856144,201.57274270361992,1.0,0.7307488441153879,177.70997762516754,1.0,0.41717269612550106,83.27475754608548,1.5,0.659032328868488,4.5,3.5,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,6,0,0,4,1,1,5,0,0,18,0,dikesnet
19,94,267.56862901519116,1.0,0.9058879874563381,340.70076469012946,10.0,0.15022225814892518,169.3531653164723,1.0,0.3731505988769503,67.96193443705863,1.5,0.7811644031992885,117.9348758101666,10.0,0.6773022440100093,2.5,2.5,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,6,0,0,4,1,1,5,0,0,19,0,dikesnet
20,115,134.83576309665173,1.5,0.3029283503686811,281.6861063139195,1.0,0.5657730934193386,290.7689846870185,1.5,0.7162526230778923,327.7231571115737,1.0,0.5546837594284997,229.95790262682536,1.5,0.47493173945353656,3.5,4.5,3.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,6,0,0,4,1,1,5,0,0,20,0,dikesnet
21,50,95.54192062660275,1.0,0.38975018396573324,279.4773687773744,1.0,0.9704249711959098,186.75434845637875,1.5,0.34613492208069835,167.75117216214232,10.0,0.8589528887168222,164.9158757877599,1.5,0.9846423560877859,3.5,4.5,4.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,6,0,0,4,1,1,5,0,0,21,0,dikesnet
22,19,75.22616178254489,1.0,0.09233389177804106,38.876077905745895,1.0,0.6490475963446395,90.59208830409361,1.0,0.14889788611025526,61.9292381321907,10.0,0.5338039615927436,279.9296021862435,1.0,0.35275244119423727,4.5,4.5,4.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,6,0,0,4,1,1,5,0,0,22,0,dikesnet
23,25,63.050436004268086,1.5,0.07144381757496229,70.88933235189866,1.5,0.53087675076127,216.4442231012941,10.0,0.7502086807824956,272.07968892804564,1.5,0.561141751474633,87.91297062507134,1.0,0.6310160608157066,2.5,1.5,4.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,6,0,0,4,1,1,5,0,0,23,0,dikesnet
24,39,345.74488266690844,10.0,0.575592156055419,211.84557370800346,10.0,0.268510639460722,296.59896962117045,1.5,0.1604400951514893,262.7634546380326,1.5,0.3857117759371854,300.24681513264466,10.0,0.41502270588365975,4.5,3.5,3.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,6,0,0,4,1,1,5,0,0,24,0,dikesnet
25,55,272.640946137317,1.5,0.4220999067248278,76.33765750520875,1.0,0.39545435095825293,50.75722070637062,1.5,0.051949694252975076,202.7556289845984,1.0,0.3184287641418151,227.8373585449193,1.5,0.758182061698059,1.5,2.5,4.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,6,0,0,4,1,1,5,0,0,25,0,dikesnet
26,60,125.82707770635805,1.5,0.5484968468352196,113.58931442205325,10.0,0.21188044748173676,61.40532076624901,1.0,0.902922693731535,262.95922055811144,10.0,0.8125210178808931,102.10075143978042,10.0,0.5016829843958901,2.5,1.5,1.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,6,0,0,4,1,1,5,0,0,26,0,dikesnet
27,44,143.67255512978488,1.0,0.7939263836906243,56.624608908857454,1.5,0.3641931819442684,307.88022720786836,1.5,0.27429588880049804,281.3614066781083,10.0,0.31610729512242797,90.61445857451079,10.0,0.5475950665874191,4.5,4.5,3.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,6,0,0,4,1,1,5,0,0,27,0,dikesnet
28,61,313.22447692969195,1.0,0.5098941857804458,232.9178472737115,10.0,0.05453264267408824,329.8497088045775,1.0,0.03794540821602657,160.8497226749443,10.0,0.0720929058692619,101.1541314121608,10.0,0.5478346167566497,2.5,3.5,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,6,0,0,4,1,1,5,0,0,28,0,dikesnet
29,1,229.188879825213,1.0,0.7702130695783987,48.79597189639503,10.0,0.3390242107412132,97.42550027181943,10.0,0.6856537268249471,126.35286780489162,10.0,0.4312138871570977,249.2477736812329,10.0,0.6115308024798449,2.5,3.5,1.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,6,0,0,4,1,1,5,0,0,29,0,dikesnet
30,3,238.70315029029743,1.0,0.4748442474410659,194.08175107930276,1.0,0.522085683013791,152.93921218128477,10.0,0.8839092362796697,191.4040260681225,1.0,0.9562274834469912,319.6447311070585,10.0,0.049544051743847385,3.5,1.5,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,6,0,0,4,1,1,5,0,0,30,0,dikesnet
31,15,213.82429002949715,1.5,0.042561051335625655,190.38026495814623,1.5,0.8955510184737872,230.88624685605808,1.0,0.8009569151319782,38.30073278623772,1.0,0.024953704226964208,101.9863735646041,10.0,0.9721160694388535,3.5,2.5,4.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,6,0,0,4,1,1,5,0,0,31,0,dikesnet
32,114,94.97322454782281,1.0,0.584199865489901,97.46517763595814,1.0,0.6765430579177346,136.94732532922131,1.5,0.7202206687898258,176.85339718799338,1.0,0.14545045976664273,112.45313868528461,1.5,0.28794545891469464,3.5,1.5,1.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,6,0,0,4,1,1,5,0,0,32,0,dikesnet
33,32,320.0595557049495,1.5,0.33999350840091175,308.6633191838059,1.0,0.991145641681898,231.61755709132024,10.0,0.9862532008330829,120.39268950432339,1.0,0.32991535559707325,99.20569185343643,10.0,0.6388256478400074,4.5,4.5,3.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,6,0,0,4,1,1,5,0,0,33,0,dikesnet
34,80,185.25341136607938,1.0,0.5008555841260002,313.30046540601995,1.5,0.9132437928431528,158.59116920749932,1.5,0.6966436118467136,73.74704613926252,10.0,0.3389589174528234,107.51000665609656,1.5,0.3014204503540673,1.5,3.5,3.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,6,0,0,4,1,1,5,0,0,34,0,dikesnet
35,43,134.5040693182954,1.0,0.5057599262969357,214.4447154885094,10.0,0.6228362760145351,265.6165390846842,1.5,0.42241816162999324,82.6097228242254,1.5,0.7670653484397882,240.1295034878737,1.5,0.9378941581543505,4.5,3.5,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,6,0,0,4,1,1,5,0,0,35,0,dikesnet
36,126,329.11206871462576,1.5,0.7611473428126749,233.5846921708232,1.0,0.5074713250467838,129.26856193768234,1.5,0.9099142442098087,295.0717785764644,1.0,0.07459944140119314,318.9633629216258,10.0,0.36286491545982863,2.5,1.5,3.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,6,0,0,4,1,1,5,0,0,36,0,dikesnet
37,92,194.9850293071229,1.5,0.5883431724127118,289.57005685117474,10.0,0.6769395874516682,90.35840689043106,1.5,0.7270879958444475,300.9571921065298,1.0,0.10858226119553248,53.07493720710871,1.5,0.830021939548328,2.5,3.5,1.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,6,0,0,4,1,1,5,0,0,37,0,dikesnet
38,51,48.85816596679787,1.0,0.06651311712984105,284.8233469713802,1.5,0.48704309152533853,68.93769498176174,1.0,0.4878304735694978,193.53241075617342,10.0,0.8170630528860717,322.87222799091154,10.0,0.196435877338941,2.5,4.5,1.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,6,0,0,4,1,1,5,0,0,38,0,dikesnet
39,94,88.91631823794584,10.0,0.8402891969883557,156.52030520757341,1.0,0.8768738866616594,221.17365837698668,10.0,0.999848984756594,346.186033469734,1.0,0.6594283753629343,39.27573044227408,10.0,0.722213479216638,1.5,4.5,4.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,6,0,0,4,1,1,5,0,0,39,0,dikesnet
40,73,41.636811341822266,1.0,0.7255487605892584,336.71184232206656,10.0,0.6976233975747352,277.4795631366432,1.5,0.7265964217242314,241.64703458116304,10.0,0.8386992187142116,302.4571694603533,10.0,0.05144191903787119,4.5,1.5,3.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,6,0,0,4,1,1,5,0,0,40,0,dikesnet
41,110,313.6900348080639,1.5,0.38727416619769484,313.0931679148623,1.0,0.42193511671397005,130.61635171283405,1.5,0.30659338471254133,127.44767593307019,10.0,0.6533600015685109,153.4497108759723,1.0,0.8529222857370572,2.5,2.5,1.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,6,0,0,4,1,1,5,0,0,41,0,dikesnet
42,46,319.55487834758065,1.5,0.7770855819003677,246.54554585612485,10.0,0.49917048942559966,269.2304123094318,10.0,0.768736260959704,111.71802183931052,1.5,0.5905823471540013,65.76213597123919,10.0,0.9627214275081383,4.5,1.5,1.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,6,0,0,4,1,1,5,0,0,42,0,dikesnet
43,124,39.4581293465189,1.0,0.21237821338563964,327.60219315718336,1.5,0.0329731959780102,125.54945373336231,1.5,0.9847041985040382,345.53514203076594,10.0,0.7031221311783252,214.7572006574984,1.0,0.22004568773781502,3.5,1.5,1.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,6,0,0,4,1,1,5,0,0,43,0,dikesnet
44,8,330.6834358008387,1.0,0.28616575462284577,240.2868657954578,10.0,0.1279513854260834,103.91398673614583,10.0,0.1527571341153006,134.95828473805236,1.5,0.1774547166623733,257.6566076174877,10.0,0.3670139042694123,1.5,4.5,3.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,6,0,0,4,1,1,5,0,0,44,0,dikesnet
45,41,264.3876390422379,1.5,0.22528506111755592,148.977107477495,1.5,0.6476237872811432,278.0805411236429,1.5,0.49044829958962305,331.25287897230817,10.0,0.6647383198444307,287.8964676422782,1.0,0.3288243496701586,1.5,4.5,1.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,6,0,0,4,1,1,5,0,0,45,0,dikesnet
46,40,163.57438571117166,10.0,0.2925680308964381,31.004903954966377,1.0,0.7800013727456223,329.4901366686047,10.0,0.01811838491018915,140.97802285745317,1.5,0.1289459698269799,112.51273941813535,10.0,0.32724662187071996,2.5,1.5,1.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,6,0,0,4,1,1,5,0,0,46,0,dikesnet
47,58,260.21411080189046,1.0,0.7266420210797996,242.29717846492522,1.5,0.15760078436503774,248.27080842143974,1.0,0.04639287345445434,110.41393682964896,10.0,0.13992580909066843,346.6875602886176,1.0,0.037944966079719394,2.5,1.5,4.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,6,0,0,4,1,1,5,0,0,47,0,dikesnet
48,120,300.01538672569603,1.5,0.4101020503882091,245.19118874805451,1.0,0.24896686621358532,49.873601232983916,1.0,0.736633789617196,41.83968072027112,1.0,0.6913800639278773,238.57258817404298,1.5,0.8586786979245802,2.5,3.5,1.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,6,0,0,4,1,1,5,0,0,48,0,dikesnet
49,47,289.7790966991321,1.0,0.586674089826411,32.22740131016813,10.0,0.09769435390353255,212.0594372464069,1.0,0.05021219351807078,269.77739844842546,1.5,0.7689764254372702,281.01977610044867,10.0,0.6342980154457387,3.5,2.5,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,6,0,0,4,1,1,5,0,0,49,0,dikesnet
50,48,138.87428610114182,10.0,0.8915576003409778,110.59983047945241,10.0,0.44803654504803114,32.143553188935876,1.0,0.3948220617575491,67.05273083410933,1.5,0.1333719238978331,117.5433109444221,10.0,0.11293278263058318,4.5,2.5,1.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,6,0,0,4,1,1,5,0,0,50,0,dikesnet
51,86,234.72099276929714,1.0,0.42847620715897733,134.792963451572,1.5,0.6172656830220661,109.69959180961679,1.5,0.6715569439886971,171.93490694115172,1.5,0.5922124490532901,48.92981947869316,1.0,0.6095242892974071,3.5,4.5,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,6,0,0,4,1,1,5,0,0,51,0,dikesnet
52,50,101.8938630937413,1.5,0.7659131310669297,149.01100414797503,1.0,0.8344492357535336,253.22281591815965,1.5,0.515586949491206,93.56106250905262,10.0,0.49240785062051845,35.900093233787146,1.5,0.9556833117760383,4.5,3.5,3.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,6,0,0,4,1,1,5,0,0,52,0,dikesnet
53,18,73.78890048987694,1.5,0.32706256366978953,52.764724921915054,10.0,0.663834495788247,316.375348765298,1.0,0.17527757126741736,194.42329884646614,1.0,0.23611197438306886,206.8381673957627,1.0,0.3097027568598304,1.5,4.5,3.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,6,0,0,4,1,1,5,0,0,53,0,dikesnet
54,43,248.38923847074432,10.0,0.8276586657666986,250.412638916734,10.0,0.9571684622682161,238.64763554980823,10.0,0.991738640073989,310.96710976743816,1.0,0.7742877319770588,208.38507105665616,1.5,0.9781987737930118,4.5,1.5,3.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,6,0,0,4,1,1,5,0,0,54,0,dikesnet
55,32,302.54226852061214,10.0,0.7641921108797188,50.9655853372901,10.0,0.5854455107847029,97.90323255796747,10.0,0.9060198351116784,46.9037376528737,1.0,0.8505697540883596,55.88857922960694,1.5,0.20641250787514237,3.5,2.5,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,6,0,0,4,1,1,5,0,0,55,0,dikesnet
56,110,250.95994430883627,10.0,0.9542778680461753,217.39268682190783,10.0,0.9728873151002918,61.74956803475779,1.5,0.4088718270257841,55.54799602857839,1.0,0.9910126036174758,252.06559775114982,10.0,0.002908364053299968,1.5,3.5,1.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,6,0,0,4,1,1,5,0,0,56,0,dikesnet
57,87,299.973309137994,1.0,0.5314606140769741,227.50418630145208,10.0,0.3833084253248007,175.47820002770294,1.0,0.9602767326421513,193.818407042233,10.0,0.6307404969707745,113.5767006058008,1.5,0.4653733438382606,2.5,1.5,1.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,6,0,0,4,1,1,5,0,0,57,0,dikesnet
58,34,195.2133888806787,1.0,0.9464849083388855,209.98202968854469,1.0,0.03841500351910013,326.6044008533421,1.0,0.7062461050484682,69.42455899371461,1.5,0.2940834103581594,134.23180333277816,10.0,0.5859483866082507,1.5,4.5,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,6,0,0,4,1,1,5,0,0,58,0,dikesnet
59,71,57.16481349520073,1.0,0.7509426362752253,264.5381516165519,1.0,0.12344029980533727,122.92793874612336,10.0,0.1152660120832431,330.51434081641423,10.0,0.4713170386556046,83.65239002246301,1.5,0.21906597412622994,3.5,3.5,4.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,6,0,0,4,1,1,5,0,0,59,0,dikesnet
60,10,92.66552647579475,10.0,0.011432863469350843,222.94965301232577,10.0,0.7875016040637416,48.36684530219436,1.5,0.5027233503579274,109.29315360977856,1.0,0.22346265374047405,80.83565269769794,1.0,0.38086033360210597,3.5,3.5,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,6,0,0,4,1,1,5,0,0,60,0,dikesnet
61,68,123.87397451512521,1.5,0.5016022656270739,38.81576207762395,1.5,0.7947256551567964,245.40391258044636,1.5,0.8021772100732317,149.78459271922435,1.0,0.6273540680601946,168.20334880332854,10.0,0.08301021169478232,2.5,1.5,1.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,6,0,0,4,1,1,5,0,0,61,0,dikesnet
62,29,293.35314219106755,10.0,0.8538830233636306,236.39594132650063,1.0,0.6565831766380843,335.94008512145587,1.5,0.18839762413223915,85.21143660690747,1.5,0.9991814458757683,178.2259732739889,1.0,0.15866694583422594,2.5,3.5,1.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,6,0,0,4,1,1,5,0,0,62,0,dikesnet
63,127,323.8234232781858,10.0,0.9620750707806035,36.36882401743588,1.0,0.3951379192311442,287.53959892880465,1.5,0.2381100358427795,157.72679554849998,1.0,0.6375182451738324,34.76474850053035,1.5,0.08386439723722744,4.5,1.5,3.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,6,0,0,4,1,1,5,0,0,63,0,dikesnet
64,72,306.75526668171267,1.0,0.8050153685195619,129.83830187988218,1.0,0.4226932706403459,330.7331686126274,10.0,0.3686359319884253,196.8269839792741,10.0,0.2126538640370489,325.16937450708133,1.5,0.6782578612804198,1.5,2.5,3.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,6,0,0,4,1,1,5,0,0,64,0,dikesnet
65,11,273.61777522325366,1.5,0.04746751335518886,114.83146358240089,1.0,0.33736389157363306,156.50147902215832,1.0,0.03950851643979009,202.9545787056012,1.0,0.9539159208021118,256.38848014624676,1.5,0.668214173628139,3.5,1.5,3.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,6,0,0,4,1,1,5,0,0,65,0,dikesnet
66,127,323.6113549139227,1.0,0.4175861649123673,177.2945455731512,1.0,0.7821409744514194,239.9761979533538,1.5,0.4093786186133409,317.73897866094416,10.0,0.8675433598069362,82.17786577039266,10.0,0.4502030773637204,4.5,1.5,4.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,6,0,0,4,1,1,5,0,0,66,0,dikesnet
