,Minimum Water Level,Expected Annual Damage,Dike Investment Costs,RfR Investment Costs,Evacuation Costs,Expected Number of Deaths
121,4.777745509969327,2774109829.420553,151166522.04167613,0.0,30255.38682314218,0.21606802628585425
122,5.292545174416356,8157146.795908699,151166522.04167613,0.0,390.83082165154053,0.0008858527806994891
123,4.5387,6879818.270720219,151166522.04167613,0.0,389.99789204224226,0.000880993360524492
124,4.5387,1629548.7218930395,151166522.04167613,0.0,39.154117678948154,0.00018473908833733968
125,4.5387,29716741.53484641,151166522.04167613,0.0,543.9041958315094,0.002454867090603519
126,4.5387,2627153858.3622456,151166522.04167613,0.0,30232.34542974966,0.21579719215144944
127,4.5387,47604131.40522245,151166522.04167613,0.0,1584.5024940036897,0.006380236226629028
128,4.790123662128859,2889850280.29683,151166522.04167613,0.0,30604.001756977344,0.2139465197853884
129,5.1535162359310664,282334416.36575073,151166522.04167613,0.0,4024.3021699082938,0.02518779684252235
130,4.728959106884142,2060007273.944962,151166522.04167613,0.0,23723.71963509055,0.17366401784222388
131,4.5387,1030980974.353657,151166522.04167613,0.0,13245.303619255308,0.09927924003708219
132,5.349293574549398,390745273.17063737,151166522.04167613,0.0,27463.111450752174,0.04642193112271851
133,5.067949394450514,29031754.76780113,151166522.04167613,0.0,1723.1350351787821,0.003716044916843014
134,5.194971373642519,62676071.45931354,151166522.04167613,0.0,1428.414548515332,0.00747325869106079
135,4.5387,19493785.904379282,151166522.04167613,0.0,1358.8427936730047,0.0029994139933646425
136,4.5387,231408820.11159694,151166522.04167613,0.0,14349.491762408488,0.011714196596124656
137,4.608243896158239,10860401.39952102,151166522.04167613,0.0,588.806486653566,0.0030605787871509386
138,5.188010573679603,2294095781.1803155,151166522.04167613,0.0,30163.484031072905,0.21494716107627496
139,4.5387,875752091.970765,151166522.04167613,0.0,49593.62322535194,0.2126477779659524
140,4.743115016784058,1821921148.1769357,151166522.04167613,0.0,30010.421665215334,0.21303934570889776
141,4.5387,67519503.61277474,151166522.04167613,0.0,2742.3037304475442,0.007073251759591247
142,4.5387,5590020.159743441,151166522.04167613,0.0,388.17268911980125,0.0008703448881856999
143,4.700142552109551,3083536679.6431117,151166522.04167613,0.0,31014.425850707314,0.2184038657176487
144,4.5387,26205369.95513234,151166522.04167613,0.0,1559.3681761351565,0.002939205647157504
145,5.51350536683187,79319820.25372253,151166522.04167613,0.0,4893.567200760708,0.008715964582977366
146,5.467460603675072,2571184989.399212,151166522.04167613,0.0,30155.013855395915,0.214839395283463
147,4.5387,3154076602.254458,151166522.04167613,0.0,30021.288757522118,0.2131593506122594
148,5.481759133314223,1107382040.170723,151166522.04167613,0.0,10305.973861116445,0.07741743298437424
149,4.835023465390903,124611107.81570283,151166522.04167613,0.0,6281.54716495377,0.016490974315459747
150,4.5387,16265964.866095897,151166522.04167613,0.0,633.1112105099556,0.003304456804711314
151,5.4780143129682655,3027158029.254195,151166522.04167613,0.0,30068.87434129328,0.2137427428280138
152,4.942934679773142,92942637.8355833,151166522.04167613,0.0,3137.0237458665147,0.01275355030025027
153,4.5387,8516543.547259219,151166522.04167613,0.0,390.7939576895468,0.000885637711528406
154,5.395186628396603,16008655.569219097,151166522.04167613,0.0,1023.9896210291356,0.0022538801625741323
155,4.65576633647296,1984670653.4229736,151166522.04167613,0.0,30348.83540900956,0.21705352669705655
156,4.566475859905421,513866697.956093,151166522.04167613,0.0,29049.367855329758,0.04841508220185313
157,4.5387,74111294.95967877,151166522.04167613,0.0,5106.452000193094,0.010595316974481808
158,4.5387,86424404.6341303,151166522.04167613,0.0,6099.2631824358305,0.006884911955812055
159,4.5387,2731475372.050786,151166522.04167613,0.0,51839.38303300265,0.2505011644958379
160,4.799504060503808,0.0,151166522.04167613,0.0,0.0,0.0
161,4.5387,151002108.9843884,151166522.04167613,0.0,2181.7519867356077,0.012136786079815453
162,4.5387,3159342152.1615076,151166522.04167613,0.0,30058.283256152325,0.21360654638287482
163,4.5387,260342790.8655836,151166522.04167613,0.0,4573.451184590784,0.026325195884966835
164,4.5387,3119184035.1832595,151166522.04167613,0.0,30820.48134843468,0.21744474680389475
165,4.605950859828935,3047951836.1059914,151166522.04167613,0.0,29871.69606118724,0.21149880454418696
166,4.5387,2769290212.5180616,151166522.04167613,0.0,30215.656782279635,0.21559752386526465
167,4.983386993572056,0.0,151166522.04167613,0.0,0.0,0.0
168,4.656291298946166,463770976.20259184,151166522.04167613,0.0,5721.631231698428,0.04008295012313397
169,4.5387,3179297466.398953,151166522.04167613,0.0,30191.685509618917,0.21530081863674932
170,4.713079459712058,2864703004.4629107,151166522.04167613,0.0,32318.44058422179,0.22053892822612378
171,4.5387,24690624.084698066,151166522.04167613,0.0,982.7600724801905,0.0040058461817713675
172,5.661382096503535,276210937.11842173,151166522.04167613,0.0,7492.892963249353,0.03648939934334691
173,4.861977891343329,102069050.32493661,151166522.04167613,0.0,1702.05108506567,0.009266399713645762
174,4.5387,633578068.8286805,151166522.04167613,0.0,12212.912239181285,0.061949523152726164
175,4.5387,67363739.69208634,151166522.04167613,0.0,2605.0238293090333,0.012926121429719417
176,5.215374051666978,3125514317.5190716,151166522.04167613,0.0,29804.64968264859,0.21073241077280452
177,4.5387,2440400560.6639004,151166522.04167613,0.0,30186.12296018138,0.2152320472917869
178,4.5387,2980676763.047244,151166522.04167613,0.0,29706.906376067378,0.20961913006036598
179,4.5387,3192382647.8839226,151166522.04167613,0.0,30599.791059533083,0.2165152636644348
180,4.5387,74345649.37307665,151166522.04167613,0.0,5256.484054795885,0.007215812271719805
181,4.5387,2296520005.8815303,151166522.04167613,0.0,30186.12296018138,0.2152320472917869
182,5.0221954087032366,1965559515.1215115,151166522.04167613,0.0,30123.17995159269,0.21443591834119968
183,4.773125959087933,39319794.660378,151166522.04167613,0.0,2073.8984013774507,0.004514725486034523
184,4.5387,2477156089.604865,151166522.04167613,0.0,31960.12913623834,0.212939206970265
185,4.5387,932256314.7252969,151166522.04167613,0.0,53769.51468502066,0.09621556081869406
186,4.833698014005836,181296077.7812297,151166522.04167613,0.0,8348.088323011565,0.018447858930473987
187,4.5387,1838000060.4242163,151166522.04167613,0.0,33435.45903395346,0.2132352168301055
188,4.5387,735334388.047103,151166522.04167613,0.0,7909.134174941189,0.05866208794856038
189,4.792445431082184,97435865.82369071,151166522.04167613,0.0,4317.919923480494,0.02034744453885587
190,4.566475859905421,22601526.653113242,151166522.04167613,0.0,1449.9969447041174,0.0026570612553134822
191,4.5387,27166105.38196174,151166522.04167613,0.0,1061.7245751056619,0.0038442540610481054
192,5.171654243962592,135920822.21964988,151166522.04167613,0.0,6203.667209299836,0.01586189799372775
193,5.320147861999615,93036533.02470109,151166522.04167613,0.0,2805.371681317596,0.007292593887097934
194,4.5387,51005341.06133637,151166522.04167613,0.0,1710.9829291226954,0.006088059249470167
195,5.266084320120999,2264730748.7640185,151166522.04167613,0.0,29871.357331188254,0.21149495919384736
196,5.263994553897929,2572730500.2843003,151166522.04167613,0.0,30167.74210164626,0.21500136973592887
197,4.5387,278564194.2174101,151166522.04167613,0.0,15857.945215217416,0.02686377150223032
198,4.985533729474149,35603177.3470778,151166522.04167613,0.0,1681.7682622895964,0.004513462306713638
199,5.021186451979598,3401899080.977292,151166522.04167613,0.0,30425.964736331174,0.2178615617894673
200,5.108864428205795,9400691.858995777,151166522.04167613,0.0,756.1156930549214,0.0012777411742096246
201,5.228639895360649,2569095796.6676126,151166522.04167613,0.0,23955.527750082507,0.17589513488461117
202,4.5387,40850175.578306675,151166522.04167613,0.0,1430.429704909746,0.003915037740286637
203,4.5387,183325785.3494734,151166522.04167613,0.0,11654.045278272228,0.022225057095402612
204,4.700381393135379,3195134244.7199626,151166522.04167613,0.0,32188.561659674662,0.21535874525911372
205,4.5387,52015243.67691802,151166522.04167613,0.0,3036.3364149854215,0.005133886714856279
206,4.5387,2706867012.424489,151166522.04167613,0.0,30165.55689337031,0.2149735502788158
207,5.274452935955087,585546991.7818253,151166522.04167613,0.0,7517.446684039764,0.0568887893027225
208,4.728958705462588,2703176925.4405727,151166522.04167613,0.0,30136.643554185055,0.21460601719686928
209,4.5387,22470907.507926963,151166522.04167613,0.0,1357.4335113589557,0.0029911920562012773
210,4.5387,13593913.841166329,151166522.04167613,0.0,588.6847716735256,0.0030540362900715644
211,4.5387,432143959.25429875,151166522.04167613,0.0,30390.160018063634,0.07073764463201415
212,4.5387,2650236347.7343636,151166522.04167613,0.0,30456.14567282887,0.2181759402082057
213,4.5387,6767871.7379456675,151166522.04167613,0.0,511.77859113956987,0.0005764879928556458
214,4.5387,31772167.3808609,151166522.04167613,0.0,564.5592034115064,0.0025076529458346736
215,4.9538535701023845,53926068.09833987,151166522.04167613,0.0,4100.861312069439,0.006167824033928106
216,4.5387,27052113.757261876,151166522.04167613,0.0,1232.7508512764375,0.006391119970090733
217,5.540303714868044,88262229.16900626,151166522.04167613,0.0,2762.178445208498,0.007928189196849159
218,4.5387,724329632.6191249,151166522.04167613,0.0,43259.54537321914,0.08150376151641009
219,4.985533729474149,689569189.742656,151166522.04167613,0.0,9058.989977329742,0.060639087069598245
220,4.5387,159160026.32209444,151166522.04167613,0.0,8988.87776475264,0.00913316612218558
221,5.282820873950576,101212869.54293202,151166522.04167613,0.0,6381.405550309411,0.011345896916852269
222,4.86198222619001,2885307565.646934,151166522.04167613,0.0,30077.784912237075,0.21385775197070728
223,5.659292952012653,2189813706.676061,151166522.04167613,0.0,47728.741279696726,0.2489981776419775
224,4.655935982216666,2592297430.968478,151166522.04167613,0.0,30348.83540900956,0.21705352669705655
225,5.300894890082636,114950947.60743311,151166522.04167613,0.0,6688.94542608368,0.013560425506610876
226,4.985533729474149,2689879313.9763975,151166522.04167613,0.0,23682.811506924907,0.17322433343291505
227,4.806521270755991,23013043.213345546,151166522.04167613,0.0,1294.6979277017722,0.0023305205140483325
228,5.274452935955087,33457784.68308851,151166522.04167613,0.0,833.1533501902942,0.0030954937293758743
229,4.5387,124077328.55366547,151166522.04167613,0.0,9146.031395536265,0.019841317323431574
230,5.4285060559341245,538191813.5369787,151166522.04167613,0.0,29073.792774760153,0.05726119474509388
231,4.5387,3305344475.5004454,151166522.04167613,0.0,43093.961417488936,0.2405678234735487
232,4.5387,2207391978.610202,151166522.04167613,0.0,23677.35694870504,0.17316474306299118
233,4.89886547078563,77267368.32001,151166522.04167613,0.0,3354.014192268997,0.01167709547804977
234,4.5387,150225687.3786749,151166522.04167613,0.0,5652.970628829822,0.013099182688981553
235,5.060485164654038,23054966.936398707,151166522.04167613,0.0,1206.0396412638615,0.0017200002578830888
236,5.216378742135993,886157177.8979322,151166522.04167613,0.0,8029.030700939702,0.05908132992404546
237,5.0961044719960515,22391347.383217704,151166522.04167613,0.0,1368.820648195283,0.002386816518535493
238,5.501700391795188,82490617.65403247,151166522.04167613,0.0,4368.6923537988405,0.007807540620618352
239,4.5387,7397916.149322698,151166522.04167613,0.0,390.3319995936798,0.000882942587635583
240,4.799504060503808,97883518.40220033,151166522.04167613,0.0,7363.2428224823325,0.012489885671977246
241,5.31898356401797,276611286.63429815,151166522.04167613,0.0,11594.782980072894,0.05437867530396551
242,4.5387,2547508466.029572,151166522.04167613,0.0,29948.42700959598,0.21235715977432368
243,4.5387,39566621.00030929,151166522.04167613,0.0,2754.6612664778477,0.005647607391752886
244,4.765558834541049,12983339.377540361,151166522.04167613,0.0,727.7203968307194,0.0014153220140273079
245,4.5387,33962892.104044475,151166522.04167613,0.0,1823.1151780723944,0.0033616133523018212
246,4.5387,1096518070.69622,151166522.04167613,0.0,71966.67209484204,0.11100205379650664
247,4.5387,115668258.23658577,151166522.04167613,0.0,7233.220130726137,0.01610570563099388
248,4.5387,0.0,151166522.04167613,0.0,0.0,0.0
249,4.5387,2455467053.4257584,151166522.04167613,0.0,30433.98995809209,0.21794498228652964
250,4.5387,15324249.00262307,151166522.04167613,0.0,964.7745324606806,0.00353494168356835
251,5.311521779106586,49087186.31034696,151166522.04167613,0.0,4823.704222034438,0.004403104258215477
252,4.5387,3393164942.1756253,151166522.04167613,0.0,30359.02821839852,0.2171610800493759
253,4.5387,61885793.7378999,151166522.04167613,0.0,3467.9111337167324,0.0053352277375994395
254,4.985783930909305,352261812.2855756,151166522.04167613,0.0,9743.448618392229,0.03133310510085454
255,4.5387,675859788.4992559,151166522.04167613,0.0,10209.018055296652,0.06921789070554114
256,4.728958244963422,140617941.79435575,151166522.04167613,0.0,9314.693910517552,0.0178407643799152
257,5.031348764499556,95319417.99767923,151166522.04167613,0.0,6797.766445660245,0.005817236515360918
258,5.673677238657728,2434381535.3490305,151166522.04167613,0.0,30133.51070364708,0.21456643683285986
259,4.5387,54850932.99767859,151166522.04167613,0.0,2642.567036429724,0.007461671037128204
260,4.7901218415643285,38223736.61659712,151166522.04167613,0.0,910.1270956085427,0.0045829794458870565
261,5.225424133321971,2902649390.0502644,151166522.04167613,0.0,30205.50792298368,0.21547152982968681
262,5.311526266885651,2291277505.702173,151166522.04167613,0.0,30137.4327022172,0.21461598727554987
263,4.5387,74079355.86008582,151166522.04167613,0.0,6456.01759452072,0.0076726287173451615
264,4.5387,300813347.1495259,151166522.04167613,0.0,23263.61242715159,0.04471992171948271
265,5.321428999970286,38466159.10657627,151166522.04167613,0.0,1568.2616828776625,0.008017735452355956
266,4.915370261366147,54938011.31356329,151166522.04167613,0.0,3566.6759198616724,0.014530936787721136
267,4.5387,2455263882.0460234,151166522.04167613,0.0,30332.08911436153,0.21687689003963706
268,5.460176108502472,13733384.195237353,151166522.04167613,0.0,1023.5244042328882,0.0022511660269974934
269,4.5387,521610768.2871908,151166522.04167613,0.0,8139.193057680512,0.05951610028917431
270,4.5387,1292541756.8076537,151166522.04167613,0.0,11343.0571270687,0.08511829328060776
271,4.568347372106782,2805182396.2244854,151166522.04167613,0.0,31432.87635751199,0.21930846072411836
272,5.152238697238789,2309189086.633839,151166522.04167613,0.0,32351.479841147164,0.2153512159654894
273,4.5387,2774172.610608913,151166522.04167613,0.0,147.6754725618929,0.00018344136440479216
274,4.5387,179046842.5520423,151166522.04167613,0.0,13247.209113207799,0.023542215376015183
275,5.159378429585256,33412272.651514646,151166522.04167613,0.0,1929.0308042185789,0.0035091824671811983
276,5.182825242975972,3387857324.2361016,151166522.04167613,0.0,30318.69945596202,0.21673543257828595
277,4.5387,486970759.29173845,151166522.04167613,0.0,5643.681044628562,0.03985863862344591
278,4.743114002962734,143850427.11968142,151166522.04167613,0.0,9157.26545818993,0.015703857905117802
279,4.5387,60957983.13094866,151166522.04167613,0.0,4253.175700024767,0.007679458798194457
280,4.5387,13440658.344628442,151166522.04167613,0.0,932.9819010658796,0.003718458713047502
281,4.5387,198191232.02377927,151166522.04167613,0.0,3070.039429357107,0.014895123646635207
282,4.5387,650290557.0014395,151166522.04167613,0.0,7908.33215009579,0.05865908348232233
283,4.5387,17034049.024530053,151166522.04167613,0.0,1024.9537879837883,0.0022595052385699916
284,5.428893743528601,346577690.114688,151166522.04167613,0.0,27984.530075014118,0.04702398527599476
285,4.5387,73080312.15583348,151166522.04167613,0.0,2822.301968196706,0.014168467608398187
286,4.917337540719382,54349206.091089875,151166522.04167613,0.0,3637.959689696254,0.006191559126772345
287,4.5387,2343328572.1162505,151166522.04167613,0.0,33964.47397073456,0.22114120661611023
288,4.658834300203985,3283766671.8032055,151166522.04167613,0.0,81762.83034145375,0.30240907664664174
289,5.073061240790144,278097248.62981325,151166522.04167613,0.0,15583.866761848876,0.027820614486496337
290,5.275884932728062,9320884.103579583,151166522.04167613,0.0,686.0766518157568,0.0012254756501005062
291,5.135000194122765,130287737.43308674,151166522.04167613,0.0,7532.815905529436,0.024574070888567476
292,5.322029209498734,98606682.56583348,151166522.04167613,0.0,7761.862523879638,0.013845244310467662
293,4.5387,2266678944.5949445,151166522.04167613,0.0,31373.88431051009,0.2186038772075283
294,4.5387,141642230.75206196,151166522.04167613,0.0,8687.359594909245,0.017691044959738535
295,4.5387,2093626841.493708,151166522.04167613,0.0,30557.64096487901,0.2153100520381886
296,4.5387,89339183.24341764,151166522.04167613,0.0,5891.314230446414,0.0118753928531257
297,5.23316483120777,16057729.15021343,151166522.04167613,0.0,755.5858500112287,0.001271978882149249
298,4.806521270755991,76426931.2611185,151166522.04167613,0.0,3415.178623919839,0.008587001952622745
299,5.362574483479357,2317565103.794799,151166522.04167613,0.0,30411.071307340262,0.21770730087763224
300,5.450996844794069,101772111.08184928,151166522.04167613,0.0,3723.873463677698,0.01833953772327012
301,4.5387,1869084.433607718,151166522.04167613,0.0,145.66931529821196,0.00017651772349588216
