,A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,scenario,policy,model
16,122,247.99311895670832,1.0,0.9021328448511557,56.74843288036704,10.0,0.3624504919093464,65.07431219819523,1.5,0.9506614318866754,77.11457935541938,1.0,0.4630188847894565,44.406801989148285,1.5,0.7278105339563751,2.5,2.5,2.5,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,3,0,0,0,3,0,0,0,0,0,3,1,0,3,0,0,16,0,dikesnet
17,47,323.01059670905653,10.0,0.3501885082062383,146.01027137259254,10.0,0.9701280228793014,77.67873446249203,1.0,0.6526942886083755,110.88175805494697,1.5,0.9518062225619636,103.84422597319853,1.0,0.979376554073208,3.5,1.5,3.5,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,3,0,0,0,3,0,0,0,0,0,3,1,0,3,0,0,17,0,dikesnet
18,4,303.11391499743564,1.0,0.2793440981313496,72.17466054848396,1.5,0.033287251739481445,167.53931709600062,1.5,0.3186363061591414,295.767344221214,1.5,0.8361700940631518,31.274475546425926,1.0,0.9429716168632009,2.5,4.5,3.5,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,3,0,0,0,3,0,0,0,0,0,3,1,0,3,0,0,18,0,dikesnet
19,107,309.3408478419515,1.5,0.3315353767910576,295.6433232601999,1.5,0.39218589243799773,134.75754249079046,10.0,0.01602938502636903,165.4510376933454,1.5,0.5770387025049921,251.00368530744527,10.0,0.6464506734061143,3.5,2.5,1.5,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,3,0,0,0,3,0,0,0,0,0,3,1,0,3,0,0,19,0,dikesnet
20,96,73.65530811378343,10.0,0.984352000455515,103.2920006598895,10.0,0.16839062132697552,214.51119053731065,10.0,0.6473794171056481,332.36175474970963,1.0,0.11208664413812197,213.78875832327486,1.0,0.0012201487367893716,1.5,3.5,2.5,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,3,0,0,0,3,0,0,0,0,0,3,1,0,3,0,0,20,0,dikesnet
21,56,292.87065959457425,1.0,0.7529656565465885,114.70384851948019,1.0,0.06455764556861393,188.6955357067892,10.0,0.3274203104330487,140.65095507948058,1.5,0.31058689648428583,205.14803882726756,10.0,0.5447345954103178,4.5,1.5,2.5,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,3,0,0,0,3,0,0,0,0,0,3,1,0,3,0,0,21,0,dikesnet
22,7,310.3573791291926,1.0,0.697150702400947,200.45621695334052,10.0,0.04986990600672556,158.3713587294555,1.5,0.9590333956893973,330.55019211007476,1.5,0.9756758364353642,141.31162105229413,1.0,0.9855888920193189,3.5,4.5,2.5,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,3,0,0,0,3,0,0,0,0,0,3,1,0,3,0,0,22,0,dikesnet
23,10,52.19871345289931,1.5,0.5416224317451149,40.117645861408576,10.0,0.30710338135377563,230.98882755956467,10.0,0.3297564315529654,65.86287905504537,1.5,0.9048579958364474,341.9878557875238,1.5,0.4019116882408895,3.5,3.5,4.5,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,3,0,0,0,3,0,0,0,0,0,3,1,0,3,0,0,23,0,dikesnet
24,42,148.44285375189867,10.0,0.1045324335400326,155.69639419654868,1.5,0.022745852423562724,262.74816695449476,1.0,0.45829233940331265,160.22784158118148,1.0,0.3282387550197564,193.66923786241782,10.0,0.8181820669193243,2.5,4.5,1.5,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,3,0,0,0,3,0,0,0,0,0,3,1,0,3,0,0,24,0,dikesnet
25,40,222.69458090641956,10.0,0.9737612483130483,124.81820454280323,10.0,0.7034795844278126,150.06991522599003,10.0,0.2144122352334467,287.5308525683224,10.0,0.5971619931257914,166.48620041760088,10.0,0.45399439105377654,3.5,1.5,4.5,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,3,0,0,0,3,0,0,0,0,0,3,1,0,3,0,0,25,0,dikesnet
26,24,50.537150984523905,10.0,0.9070213722694778,179.2479139617524,10.0,0.2793937295923504,216.95472912350618,10.0,0.8804130211135445,256.78793624802665,1.5,0.549860247565677,176.07980804605023,1.5,0.39798105314754245,1.5,4.5,1.5,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,3,0,0,0,3,0,0,0,0,0,3,1,0,3,0,0,26,0,dikesnet
27,110,339.4518914795526,10.0,0.7081677261528792,216.9079492783834,1.0,0.3642515197434634,39.13085122640728,1.0,0.27686775377677686,103.35845103617702,1.5,0.9708467752154498,213.7693048245231,1.0,0.38949905539261387,1.5,2.5,2.5,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,3,0,0,0,3,0,0,0,0,0,3,1,0,3,0,0,27,0,dikesnet
28,7,195.41582785950953,10.0,0.5346074138724036,228.5835265833202,10.0,0.6088541817378537,195.79133804342305,1.0,0.5746308349988188,152.1928575482222,1.0,0.17088793927130017,150.76123144795775,1.0,0.9083329977976209,4.5,3.5,3.5,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,3,0,0,0,3,0,0,0,0,0,3,1,0,3,0,0,28,0,dikesnet
29,49,130.13459951270622,1.5,0.2173881973127294,182.81356363677187,1.0,0.2834672162711588,62.327197054563975,1.0,0.7695989320438787,323.51400166794866,1.5,0.7761112466207895,171.72178428783036,10.0,0.8387290647940087,1.5,2.5,2.5,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,3,0,0,0,3,0,0,0,0,0,3,1,0,3,0,0,29,0,dikesnet
30,99,292.1359113302433,1.0,0.6431163461274794,162.92645302270734,10.0,0.47397593519412007,327.82569525348214,1.0,0.5725230847442326,162.70092305684247,1.0,0.22172933587155744,312.2199597537291,1.0,0.6069959234516831,3.5,1.5,4.5,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,3,0,0,0,3,0,0,0,0,0,3,1,0,3,0,0,30,0,dikesnet
31,95,225.9552540120899,1.0,0.0051141276601211665,346.49772742593365,10.0,0.8174904724011269,132.7200948458363,1.5,0.011694942384774734,140.46944349299653,1.5,0.24736256778560706,239.0560378620485,1.5,0.13249341021929503,2.5,1.5,4.5,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,3,0,0,0,3,0,0,0,0,0,3,1,0,3,0,0,31,0,dikesnet
32,73,44.226081674960014,1.5,0.568407863962375,149.5031790334033,1.5,0.4800833280384915,171.87961796476034,10.0,0.1895267117758485,58.27096024053699,1.5,0.28568474223604823,198.91734814115495,10.0,0.6387661638277871,4.5,4.5,3.5,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,3,0,0,0,3,0,0,0,0,0,3,1,0,3,0,0,32,0,dikesnet
33,119,36.447766389347,1.5,0.6179264256001715,262.4918300937221,1.0,0.5089795676472127,91.54115373184166,1.0,0.04253692006510129,32.1909514681456,1.0,0.7219164088148757,220.66161961368212,1.0,0.5035645409458309,1.5,3.5,2.5,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,3,0,0,0,3,0,0,0,0,0,3,1,0,3,0,0,33,0,dikesnet
34,118,276.764385639842,10.0,0.05323818857351549,123.68048188065124,1.5,0.7597239462226241,63.94725380600824,1.0,0.5526007248612673,339.41227198329665,1.5,0.23702301063891928,50.04608350396953,1.5,0.4218362779024275,1.5,1.5,1.5,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,3,0,0,0,3,0,0,0,0,0,3,1,0,3,0,0,34,0,dikesnet
35,50,219.48575834895823,1.5,0.2907812498791966,185.03828597070378,10.0,0.7782090858479968,317.769835075872,1.0,0.40787489812648803,268.89451831038,10.0,0.3823474195519486,88.77302541778135,1.0,0.47827416463213135,2.5,3.5,2.5,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,3,0,0,0,3,0,0,0,0,0,3,1,0,3,0,0,35,0,dikesnet
36,40,33.20286115915825,1.0,0.7411163088791979,121.15891335790947,1.0,0.9786116298974933,287.7788961085802,1.5,0.3368489121422064,182.9930466819805,1.5,0.15574801060951146,265.1195169703161,1.0,0.798579010458419,3.5,1.5,3.5,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,3,0,0,0,3,0,0,0,0,0,3,1,0,3,0,0,36,0,dikesnet
37,23,59.993857067726545,10.0,0.9755798294945952,124.89473834043294,1.0,0.8493480498331525,101.89861452200665,1.0,0.30747077882119095,301.73135262931305,1.5,0.4232207732856498,68.96663249826166,1.5,0.5728258138390396,4.5,4.5,2.5,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,3,0,0,0,3,0,0,0,0,0,3,1,0,3,0,0,37,0,dikesnet
38,57,196.34945569383103,1.5,0.8019372484894682,228.759963771747,1.5,0.3789695624918227,83.11689356794137,1.5,0.7170852047464025,257.569526504646,10.0,0.428347436707579,251.7593670978045,10.0,0.9399933688447258,2.5,1.5,4.5,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,3,0,0,0,3,0,0,0,0,0,3,1,0,3,0,0,38,0,dikesnet
39,58,276.05658502154444,10.0,0.3233901097389191,342.85957608991765,1.0,0.9892517059708889,286.1338642549068,1.5,0.005019868828551428,167.66016960968506,1.0,0.6191557361359317,186.89238741651803,1.0,0.622467636564551,3.5,4.5,4.5,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,3,0,0,0,3,0,0,0,0,0,3,1,0,3,0,0,39,0,dikesnet
40,12,230.72880307181987,1.0,0.01666163170825479,274.35231241406274,1.5,0.5868708272179189,135.37608312872118,1.5,0.8211117740260155,181.19673776795312,10.0,0.6115770640802661,172.3466229219689,1.5,0.7795493805682444,3.5,4.5,2.5,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,3,0,0,0,3,0,0,0,0,0,3,1,0,3,0,0,40,0,dikesnet
41,124,333.4461722627941,1.5,0.924190132885125,66.88364038287361,1.0,0.4834482697383367,42.68184614573203,1.0,0.7288087194024465,341.789497790019,10.0,0.5690676708699286,105.5521341555845,10.0,0.2878033780149566,2.5,3.5,3.5,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,3,0,0,0,3,0,0,0,0,0,3,1,0,3,0,0,41,0,dikesnet
42,131,226.70973650477333,1.5,0.23377885041170837,41.573709832339425,10.0,0.48489505419446294,193.06314504049,1.0,0.39518977660259613,159.38467782233974,1.5,0.3968629994493329,50.24318953438979,1.5,0.32226534397248513,4.5,3.5,2.5,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,3,0,0,0,3,0,0,0,0,0,3,1,0,3,0,0,42,0,dikesnet
43,40,183.22484253886824,1.5,0.5128631541441147,89.566886835859,1.5,0.720280205506877,272.4088439897135,1.0,0.23574404748816358,274.52403192704764,1.0,0.9033861347184393,259.5562652265403,10.0,0.5875149468640796,1.5,3.5,2.5,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,3,0,0,0,3,0,0,0,0,0,3,1,0,3,0,0,43,0,dikesnet
44,47,172.69018462323976,1.0,0.6354776072680832,107.98217992900818,10.0,0.3727162824460522,247.1257308262945,1.5,0.6477102156746699,124.30422662246937,1.5,0.43914205851485155,296.09685072646795,10.0,0.41922463527164494,4.5,3.5,1.5,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,3,0,0,0,3,0,0,0,0,0,3,1,0,3,0,0,44,0,dikesnet
45,119,240.57867993021702,10.0,0.884302922249053,226.95561842282314,10.0,0.5548354200753586,84.8824385477739,10.0,0.455006461356815,291.2212066221824,10.0,0.3261198992574245,308.4216317052603,1.5,0.2607481006280168,2.5,1.5,3.5,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,3,0,0,0,3,0,0,0,0,0,3,1,0,3,0,0,45,0,dikesnet
46,22,226.76975210224793,10.0,0.6850428728287615,187.2877494118482,1.0,0.9890234989096992,154.49502728947868,1.5,0.08575490914644274,144.40979212730738,10.0,0.48383304023371676,123.84077469502132,1.0,0.9377792639426727,3.5,4.5,3.5,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,3,0,0,0,3,0,0,0,0,0,3,1,0,3,0,0,46,0,dikesnet
47,116,99.70203820370818,1.5,0.34042641287168923,145.32077678392577,1.0,0.4097238848863621,173.54347156163018,1.5,0.0548553883770718,113.34948550053034,1.0,0.9479087088388515,310.40896809704026,1.0,0.4742718691550101,3.5,4.5,3.5,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,3,0,0,0,3,0,0,0,0,0,3,1,0,3,0,0,47,0,dikesnet
48,43,190.63339527259743,1.0,0.21529669852410976,316.83513744924284,10.0,0.7293955482966802,286.45143523552724,1.0,0.2771392738842868,195.47983823870965,10.0,0.9227187319807411,292.76417101073713,1.5,0.5234631765280167,2.5,2.5,1.5,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,3,0,0,0,3,0,0,0,0,0,3,1,0,3,0,0,48,0,dikesnet
49,130,148.72547475601672,1.0,0.7606745204009807,134.38350316136476,1.0,0.6049768516810962,133.1085385520125,10.0,0.3499297589739543,68.04496770690878,1.5,0.6336440271032777,234.3842116908908,10.0,0.2236414169579093,3.5,1.5,4.5,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,3,0,0,0,3,0,0,0,0,0,3,1,0,3,0,0,49,0,dikesnet
50,5,135.0049186094966,10.0,0.8585940268422955,332.2293795327294,10.0,0.3479340729771355,318.0198942890984,10.0,0.6890450427912509,248.26965959422904,1.0,0.13417556421484583,291.22176394726006,1.5,0.2859305132365215,4.5,1.5,2.5,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,3,0,0,0,3,0,0,0,0,0,3,1,0,3,0,0,50,0,dikesnet
51,115,274.466870183247,10.0,0.5520729299856953,296.53428218553984,1.5,0.1504793287182656,182.53977598854124,1.0,0.9014977989890207,200.4187172946351,10.0,0.052217457844917256,298.27805513168465,1.5,0.1432522996007087,4.5,3.5,3.5,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,3,0,0,0,3,0,0,0,0,0,3,1,0,3,0,0,51,0,dikesnet
52,51,322.8090184807865,10.0,0.4350067371746651,267.58506637878315,10.0,0.11527560560609539,346.937960548646,10.0,0.32393602885333606,58.348397021451916,10.0,0.6409372298252399,126.13817098081586,10.0,0.7923274423654018,1.5,2.5,2.5,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,3,0,0,0,3,0,0,0,0,0,3,1,0,3,0,0,52,0,dikesnet
53,6,298.3290428541346,1.0,0.5148831121213148,187.26122516275382,1.0,0.9568420174094024,39.66829552375424,1.0,0.3987386638449965,306.61122553560676,10.0,0.09324344589776216,219.3445665716904,1.5,0.6105664091496853,2.5,3.5,4.5,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,3,0,0,0,3,0,0,0,0,0,3,1,0,3,0,0,53,0,dikesnet
54,100,276.3502815732711,1.0,0.9430522532471489,142.81566796172126,1.5,0.4073158111388887,165.79557113938284,10.0,0.9289488416314757,169.81078492962519,1.5,0.6630670337209951,272.4042930776504,1.0,0.34696678658212415,3.5,2.5,3.5,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,3,0,0,0,3,0,0,0,0,0,3,1,0,3,0,0,54,0,dikesnet
55,76,263.7851433268545,10.0,0.7671778198182423,181.58626229145784,1.5,0.6015370050370055,207.5834007073212,10.0,0.3436220083216726,235.26649445745636,10.0,0.33279710083327163,85.5571217826787,1.5,0.8411310453998201,3.5,3.5,3.5,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,3,0,0,0,3,0,0,0,0,0,3,1,0,3,0,0,55,0,dikesnet
56,29,138.50713804057273,10.0,0.6555280773884388,324.23447972850505,1.0,0.8183657054594328,172.22770630519696,1.5,0.6047791106492763,270.41978844247006,1.5,0.3732212905051549,140.37280087273163,10.0,0.06574715956158965,4.5,1.5,2.5,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,3,0,0,0,3,0,0,0,0,0,3,1,0,3,0,0,56,0,dikesnet
57,17,284.33623629287695,1.0,0.5588731351056446,30.866280836327412,1.5,0.1469845716155949,243.6595077960029,10.0,0.5502634215207781,339.1579398033145,1.5,0.14353498090422256,194.88997179032674,1.0,0.30988931895367156,2.5,2.5,4.5,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,3,0,0,0,3,0,0,0,0,0,3,1,0,3,0,0,57,0,dikesnet
58,124,146.77803756459338,1.5,0.690304725158979,295.10922104703434,1.5,0.6646907479150286,319.6053840396452,10.0,0.8553780370628525,94.96022020295179,1.0,0.003096695550599686,315.0885431308307,1.0,0.8744160508005387,2.5,4.5,2.5,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,3,0,0,0,3,0,0,0,0,0,3,1,0,3,0,0,58,0,dikesnet
59,102,161.3236148198415,1.0,0.37168775016389954,144.8965347660254,1.0,0.640962612788177,105.32091891897386,1.0,0.018043331610415422,106.12309066229193,1.0,0.8777656630599102,37.74836635677182,1.5,0.1591636662833829,2.5,2.5,2.5,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,3,0,0,0,3,0,0,0,0,0,3,1,0,3,0,0,59,0,dikesnet
60,96,118.43452127396951,1.5,0.6713172960316302,270.79766277994327,10.0,0.38265871972339294,90.76054992367091,10.0,0.1987193133192948,84.5199980433804,1.5,0.14918934097179937,305.42959591762434,1.5,0.9627521784805128,2.5,2.5,1.5,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,3,0,0,0,3,0,0,0,0,0,3,1,0,3,0,0,60,0,dikesnet
61,90,256.44380995358244,1.0,0.4321460249695213,146.84799094423605,10.0,0.8314632071909663,139.61352125867253,10.0,0.03976823893687444,75.45602687018496,1.0,0.07096884891698745,167.95425031960764,1.0,0.8767596278112474,4.5,4.5,3.5,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,3,0,0,0,3,0,0,0,0,0,3,1,0,3,0,0,61,0,dikesnet
62,101,331.307694927051,1.5,0.12384362265485596,87.37551739146534,10.0,0.6152744312316161,126.34656441339499,1.0,0.8519563632085085,121.67029706591399,10.0,0.6313482159157024,272.57268131665876,1.0,0.5627952702224444,3.5,2.5,4.5,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,3,0,0,0,3,0,0,0,0,0,3,1,0,3,0,0,62,0,dikesnet
63,64,184.55290465409792,1.5,0.6142233768976674,43.81996144628696,1.5,0.45752531503587857,35.12436712924594,1.0,0.7206350541156319,182.33316657579184,1.0,0.22271035938672035,228.8104650535382,1.0,0.27650325009948395,4.5,3.5,2.5,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,3,0,0,0,3,0,0,0,0,0,3,1,0,3,0,0,63,0,dikesnet
64,105,255.7833855539912,1.0,0.14437612212815223,91.50834939481564,1.0,0.05885879599608111,44.31409858196206,10.0,0.28806401435923074,288.3770914143679,10.0,0.00800585311911648,98.63976880291483,10.0,0.6400516667917694,1.5,4.5,3.5,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,3,0,0,0,3,0,0,0,0,0,3,1,0,3,0,0,64,0,dikesnet
65,70,317.9290299853965,1.0,0.5431230204290463,255.17640410828767,1.5,0.5022837334663914,293.82630528076646,1.5,0.13647775450330746,145.73674954938218,1.0,0.9914530780477951,158.88596605255125,1.0,0.6641457123161694,4.5,2.5,4.5,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,3,0,0,0,3,0,0,0,0,0,3,1,0,3,0,0,65,0,dikesnet
66,24,103.96385165431509,1.5,0.4831431576150719,193.56549551547175,1.0,0.7916818278231508,246.88866628245057,1.5,0.7049766014477116,71.17158594798158,1.5,0.951275142044689,63.626026621803774,1.0,0.08926589322258643,1.5,4.5,4.5,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,3,0,0,0,3,0,0,0,0,0,3,1,0,3,0,0,66,0,dikesnet
